ENSEMBL,log2FoldChange,padj,significance
ENSMUSG00000002055,-0.0660126195121147,0.929688256255442,Not Significant
ENSMUSG00000002058,0.0174603227948499,0.979177190569671,Not Significant
ENSMUSG00000002059,-0.151174259779574,0.824933651664767,Not Significant
ENSMUSG00000002064,0.0706361167293228,0.705491364886483,Not Significant
ENSMUSG00000002083,0.295026603658424,0.474770829513416,Not Significant
ENSMUSG00000002102,-0.0997146593621726,0.182079180722958,Not Significant
ENSMUSG00000002103,-0.0013152186313277,0.994423285090732,Not Significant
ENSMUSG00000002104,0.0087627659509363,0.975450847375685,Not Significant
ENSMUSG00000002105,0.0695012677808278,0.589173669092451,Not Significant
ENSMUSG00000002107,0.0017091264102928,0.99306165183278,Not Significant
ENSMUSG00000002108,-0.132457987264924,0.60287255352613,Not Significant
ENSMUSG00000002109,0.241679351068945,0.0872210844671805,Not Significant
ENSMUSG00000002111,-0.0757424850288114,0.930433247947023,Not Significant
ENSMUSG00000002129,-0.172090202198332,0.119982034450153,Not Significant
ENSMUSG00000002147,0.075945080440208,0.649825896047265,Not Significant
ENSMUSG00000002204,-0.0079079780764351,0.995157483670275,Not Significant
ENSMUSG00000002205,-0.050326378213471,0.800311724332533,Not Significant
ENSMUSG00000002210,0.022161482553264,0.916045235374922,Not Significant
ENSMUSG00000002221,0.0651519528203809,0.788038822463413,Not Significant
ENSMUSG00000002222,0.0827421845157211,0.403729783727362,Not Significant
ENSMUSG00000002227,0.127344804404699,0.802493691885247,Not Significant
ENSMUSG00000002228,0.159443733826481,0.174987456471479,Not Significant
ENSMUSG00000002233,-0.167233472893729,0.397855788844664,Not Significant
ENSMUSG00000002249,0.154562710454834,0.212966546204104,Not Significant
ENSMUSG00000002250,-0.223934182022334,0.0702570384182125,Not Significant
ENSMUSG00000002257,0.285733351618013,0.4722299736401,Not Significant
ENSMUSG00000002265,-0.0691971331310788,0.759128694576914,Not Significant
ENSMUSG00000002266,-0.267046460797721,0.0437278806852569,Significant
ENSMUSG00000002274,-0.228129401478243,0.401228059460042,Not Significant
ENSMUSG00000002279,0.00759272264057,0.981400699411979,Not Significant
ENSMUSG00000002280,-0.0246606221969427,0.89895422769213,Not Significant
ENSMUSG00000002289,1.49771518710729,0.0637452416829463,Not Significant
ENSMUSG00000002297,-0.0115028170690822,0.986601211151082,Not Significant
ENSMUSG00000002307,-0.0100473237663726,0.965795571927069,Not Significant
ENSMUSG00000002308,-0.0219032892703218,0.933602969969261,Not Significant
ENSMUSG00000002319,0.144560588976879,0.436733658752576,Not Significant
ENSMUSG00000002320,-0.0607381548783375,0.702037007682235,Not Significant
ENSMUSG00000002325,-0.111997738959536,0.76836541450218,Not Significant
ENSMUSG00000002326,0.232955070381997,0.338620450013793,Not Significant
ENSMUSG00000002329,-0.0522133997543866,0.719610870049769,Not Significant
ENSMUSG00000002332,0.0956836581161706,0.573113072224916,Not Significant
ENSMUSG00000002342,-1.90948648331231e-05,0.999797263043766,Not Significant
ENSMUSG00000002343,0.0551059095509994,0.86972974826989,Not Significant
ENSMUSG00000002345,-0.149723678193909,0.46794263407222,Not Significant
ENSMUSG00000002346,0.352650291152437,0.0006341301720071,Significant
ENSMUSG00000002365,0.0067760664281114,0.966160174616294,Not Significant
ENSMUSG00000002372,-0.0519580758152523,0.596179373649287,Not Significant
ENSMUSG00000002379,-0.11560159494602,0.250265774181646,Not Significant
ENSMUSG00000002393,-0.079974428407291,0.553972065403819,Not Significant
ENSMUSG00000002395,-0.134899885774704,0.21975052554784,Not Significant
ENSMUSG00000002396,0.0697318551845029,0.696968193114792,Not Significant
ENSMUSG00000002409,0.154012951501788,0.590483426381237,Not Significant
ENSMUSG00000002413,0.0755518915693275,0.762146837476969,Not Significant
ENSMUSG00000002416,-0.0687727014097883,0.726618793393372,Not Significant
ENSMUSG00000002428,-0.114592215594861,0.709906232639704,Not Significant
ENSMUSG00000002455,-0.0056158776359014,0.968619884304646,Not Significant
ENSMUSG00000002458,-0.178645463019541,0.716136464315868,Not Significant
ENSMUSG00000002475,-0.153576930320412,0.834965225959582,Not Significant
ENSMUSG00000002477,-0.0471489872033112,0.852934480958947,Not Significant
ENSMUSG00000002486,0.180166591590644,0.360431633032286,Not Significant
ENSMUSG00000002489,0.204516816237649,0.406236235434913,Not Significant
