Gene	Mmus_C57-6J_TA_GC_Rep1_M33	Mmus_C57-6J_TA_GC_Rep2_M34	Mmus_C57-6J_TA_GC_Rep3_M35	Mmus_C57-6J_TA_GC_Rep4_M36	Mmus_C57-6J_TA_GC_Rep5_M37	Mmus_C57-6J_TA_GC_Rep6_M38	Mmus_C57-6J_TA_FLT_Rep1_M23	Mmus_C57-6J_TA_FLT_Rep2_M24	Mmus_C57-6J_TA_FLT_Rep3_M25	Mmus_C57-6J_TA_FLT_Rep4_M26	Mmus_C57-6J_TA_FLT_Rep5_M27	Mmus_C57-6J_TA_FLT_Rep6_M28
ENSMUSG00000087366	2.199900552	1.92739949	1.936067031	1.647298887	1.639258395	1.978856408	1.773511339	2.054159057	1.854049858	1.492910338	1.62544312	1.708027147
ENSMUSG00000087367	0.300705831	0.142770333	0.126658591	0.274549814	0.239891472	0.123678525	0.16731239	0.168067559	0.463512465	0.229678513	0.207905515	0.199875517
ENSMUSG00000087368	1.582662268	1.338471868	0.852955139	1.33352767	1.360784378	1.443151709	1.40542408	0.971057009	1.270367496	1.327541808	1.190920593	1.471810627
ENSMUSG00000087370	77.43966475	70.95685531	68.17851002	65.87234478	67.10963942	65.81464391	67.15919354	70.64439738	70.96890847	62.70223418	72.12431332	71.90067469
ENSMUSG00000087371	0.079133113	0.035692583	0.144752675	0.098053505	0.119945736	0.088341804	0.150581151	0.130719213	0.085835642	0.196867297	0.13230351	0.054511505
ENSMUSG00000087373	0.142439604	0.071385166	0.072376338	0.039221402	0.079963824	0.123678525	0.050193717	0.130719213	0.291841181	0.180461689	0.113403008	0.109023009
ENSMUSG00000087377	0.063306491	0.107077749	0.072376338	0.098053505	0.039981912	0.070673443	0.100387434	0.05602252	0.10300277	0.032811216	0.170104513	0.072682006
ENSMUSG00000087380	15.65252983	14.38411101	12.82870584	13.41371951	14.43347026	12.52686779	15.2086963	15.33149623	14.88390025	13.86273885	13.75956501	13.48251216
ENSMUSG00000087381	0.929022751	0.677445228	0.642339996	0.751678171	0.947171497	0.743307938	0.724128026	0.535948772	0.542481255	0.900339773	0.904577997	0.792415573
ENSMUSG00000087382	0.110786359	0.053538875	0.126658591	0.039221402	0.059972868	0.106010165	0.100387434	0.093370866	0.10300277	0.114839257	0.094502507	0.036341003
ENSMUSG00000087385	1.756755117	1.463395909	1.628467596	1.843405897	1.979104648	2.137871655	1.890630013	1.718023938	1.73387996	1.771805675	2.249159666	1.889732163
ENSMUSG00000087387	0.047479868	0.053538875	0.072376338	0.039221402	0.019990956	0	0.033462478	0.093370866	0.051501385	0	0.037801003	0.054511505
ENSMUSG00000087390	0.807157756	0.713851663	0.506634363	0.431435423	0.579737725	0.936423121	0.485205932	0.560225197	0.806855031	0.426545811	0.453612033	0.308898527
ENSMUSG00000087396	2.152420684	1.445549618	2.062725622	2.314062722	1.739213175	1.784504439	1.472349036	1.904765671	1.407704522	2.099917837	1.719945627	1.617174639
ENSMUSG00000087397	0.063306491	0.017846292	0	0	0.039981912	0	0	0.018674173	0.051501385	0.032811216	0.056701504	0.054511505
ENSMUSG00000087400	0.189919472	0.178462916	0.072376338	0.098053505	0.179918604	0.176683608	0.150581151	0.149393386	0.085835642	0.114839257	0.13230351	0.145364013
ENSMUSG00000087403	2.532259628	2.676943736	1.628467596	2.353284124	1.959113692	1.890514604	1.288305407	1.269843781	1.493540164	2.263973918	2.230259164	2.08960768
ENSMUSG00000087404	1.234476569	0.749544246	0.651387038	0.431435423	0.479782945	0.547719184	0.870024431	0.896360316	0.532180978	0.459357027	0.81272156	0.34523953
ENSMUSG00000087406	0	0.053538875	0	0	0.059972868	0	0	0.018674173	0.017167128	0.049216824	0.018900501	0.036341003
ENSMUSG00000087408	10.06794775	10.0376467	9.626052901	9.013862624	8.986934288	7.941751488	9.211216346	9.449131662	6.941700007	8.416076958	8.969232936	9.00693592
ENSMUSG00000087410	45.6439798	27.00143915	28.78768828	22.8072453	21.75016017	29.0114484	42.12925993	36.20922192	37.47584112	32.04015263	47.459159	34.25139545
ENSMUSG00000087412	0.879960221	0.507548532	0.770627055	0.78580079	0.756657686	0.801436845	0.823511586	0.463866463	0.659389399	0.991390898	1.063342208	0.788599768
ENSMUSG00000087413	2.120767439	1.766782866	1.176115486	2.588612537	2.418905681	1.766836078	0.936949387	1.568630553	1.407704522	2.624897297	1.814448134	1.653515642
ENSMUSG00000087424	1.092036965	0.749544246	0.597104785	0.823649443	0.619719637	0.689066071	0.736174518	0.69094441	0.652350876	0.623413108	0.585915543	1.035718589
ENSMUSG00000087440	1.471875909	1.35631816	1.574185343	1.470802578	1.15947545	1.554815749	1.305036646	1.083102048	1.253200367	1.29604304	0.94502507	1.453640125
ENSMUSG00000087442	0.047479868	0	0	0.078442804	0	0	0	0.037348346	0	0.016405608	0	0.072682006
ENSMUSG00000087443	0	0	0	0.039221402	0.039981912	0.053005082	0.016731239	0.018674173	0.017167128	0.032811216	0.018900501	0.090852508
ENSMUSG00000087445	0.094959736	0.017846292	0.090470422	0.058832103	0.039981912	0.053005082	0.066924956	0.149393386	0.085835642	0.131244865	0.094502507	0.018170502
ENSMUSG00000087449	0.189919472	0.107077749	0.199034928	0.117664206	0.159927648	0.106010165	0.217506108	0.093370866	0.171671283	0.082028041	0.302408022	0.109023009
ENSMUSG00000087466	0.427318812	0.374772123	0.253317182	0.333381918	0.19990956	0.300362133	0.317893542	0.242764252	0.377676823	0.442951419	0.26460702	0.308898527
ENSMUSG00000087467	0.158266227	0.089231458	0.090470422	0.019610701	0.09995478	0.053005082	0	0.074696693	0.085835642	0.016405608	0.037801003	0.090852508
ENSMUSG00000087473	0.031653245	0	0.018094084	0.058832103	0.019990956	0.053005082	0	0.018674173	0	0	0	0.036341003
ENSMUSG00000087475	0.063306491	0.053538875	0.018094084	0.039221402	0.019990956	0.035336722	0.033462478	0.037348346	0.051501385	0.016405608	0.056701504	0.018170502
ENSMUSG00000087478	0.031653245	0.071385166	0.036188169	0.019610701	0.059972868	0.035336722	0.066924956	0.074696693	0.034334257	0.082028041	0.056701504	0.109023009
ENSMUSG00000087479	0.047479868	0	0.036188169	0.019610701	0.019990956	0.106010165	0.016731239	0.018674173	0.120169898	0	0.037801003	0.018170502
ENSMUSG00000087480	0.031653245	0	0	0.058832103	0.019990956	0	0.033462478	0	0	0.032811216	0.018900501	0.036341003
ENSMUSG00000087484	0.379838944	0.196309207	0.434258026	0.352992619	0.279873385	0.494714102	0.267699825	0.186741732	0.394843951	0.278895338	0.26460702	0.181705016
ENSMUSG00000087497	0.585585039	0.446157289	0.579010701	0.588321031	0.559746769	0.565387545	0.769636996	0.63492189	0.652350876	0.967930878	1.436438106	0.835843072
ENSMUSG00000087502	0.015826623	0.053538875	0.018094084	0	0	0	0	0.093370866	0.017167128	0.016405608	0.056701504	0.018170502
ENSMUSG00000087507	0.063306491	0.071385166	0.036188169	0.176496309	0	0.070673443	0.050193717	0	0.034334257	0.098433649	0.037801003	0.145364013
ENSMUSG00000087516	0.522278548	0.517542456	0.470446194	0.823649443	0.95956589	1.095438369	0.786368235	0.597573544	0.789687903	0.656224324	0.963925571	0.635967555
ENSMUSG00000087519	0.174092849	0.017846292	0.144752675	0.215717711	0.09995478	0.053005082	0.050193717	0.149393386	0.120169898	0.032811216	0.226806017	0.145364013
ENSMUSG00000087523	9.575106719	8.958838371	7.364292351	6.608806249	6.297151152	7.208691199	10.33990573	9.299738276	9.304583549	8.973867633	9.752658719	11.06583545
ENSMUSG00000087528	0.015826623	0.017846292	0	0	0	0.053005082	0.016731239	0	0.068668513	0.016405608	0.037801003	0
ENSMUSG00000087530	0	0.071385166	0.054282253	0.039221402	0.019990956	0.088341804	0.066924956	0.05602252	0.120169898	0.016405608	0.018900501	0.145364013
ENSMUSG00000087532	0.047479868	0.017846292	0	0.039221402	0	0	0.066924956	0.037348346	0.034334257	0	0.018900501	0.036341003
ENSMUSG00000087535	0.585585039	0.606773914	0.271411266	0.529488928	0.659701549	0.583055906	0.568862128	0.597573544	0.635183748	0.459357027	0.850522563	0.635967555
ENSMUSG00000087541	0.063306491	0	0	0.039221402	0	0	0	0.074696693	0.017167128	0	0.056701504	0
ENSMUSG00000087543	10.33478461	11.08254707	9.517488395	9.236640188	10.29534236	9.205215968	10.79164919	10.27079528	11.22730192	10.20428824	12.62553493	9.884752851
ENSMUSG00000087574	1.994154457	1.766782866	1.51990309	1.666909588	1.539303615	1.448805584	2.057942403	2.147529923	2.077222527	2.920198243	2.702771699	2.616552225
ENSMUSG00000087578	0.506451926	0.481849873	0.651387038	0.666763835	0.719674417	0.883418039	0.485205932	0.392157638	0.497846721	0.557790676	0.604816045	0.672308558
ENSMUSG00000087579	2.500606383	2.302171613	2.279854635	3.765254599	2.338941857	2.367560345	2.442760901	1.979462364	2.489233606	4.002968378	7.900409582	4.906035422
ENSMUSG00000087589	0.807157756	0.517542456	0.45235211	0.902092248	0.579737725	0.689066071	0.836561952	0.429505985	0.824022159	1.082770135	0.661517549	0.981207084
ENSMUSG00000087590	1.250303191	1.24924041	0.850421967	0.921702949	0.899593022	1.289790337	1.120993016	1.419237167	1.012860571	0.885902838	0.907224067	1.362787617
ENSMUSG00000087598	6.090400938	5.282145381	4.822435375	3.990777661	6.730754989	4.96480938	4.583355625	5.171625538	4.547057278	5.093285092	5.971613415	4.786655227
ENSMUSG00000087605	0.063306491	0.017846292	0.072376338	0.019610701	0.019990956	0.053005082	0	0.018674173	0.017167128	0.016405608	0.037801003	0.036341003
ENSMUSG00000087606	0.031653245	0.071385166	0	0.039221402	0.019990956	0	0	0	0	0	0	0.018170502
ENSMUSG00000087610	0.205746095	0.035692583	0.072376338	0.176496309	0.139936692	0.017668361	0.100387434	0.05602252	0.137337027	0.098433649	0.207905515	0
ENSMUSG00000087611	1.392742795	1.088623786	1.248491824	2.117955712	2.139032296	1.395800502	0.936949387	1.587304726	1.665211447	0.721846757	1.134030084	0.944866081
ENSMUSG00000087612	0.063306491	0	0.108564506	0.078442804	0.059972868	0.017668361	0.050193717	0	0.034334257	0.049216824	0.018900501	0.090852508
ENSMUSG00000087614	0.284879208	0.428310998	0.325693519	0.470656825	0.479782945	0.318030494	0.401549737	0.317460945	0.20600554	0.213272905	0.283507521	0.23621652
ENSMUSG00000087620	0.110786359	0.214155499	0.126658591	0.078442804	0.039981912	0.070673443	0.050193717	0.074696693	0.188838412	0.131244865	0.113403008	0.109023009
ENSMUSG00000087621	0.015826623	0.017846292	0.018094084	0	0.019990956	0	0.016731239	0.037348346	0	0.032811216	0.018900501	0
ENSMUSG00000087624	0.221572717	0.249848082	0.08576596	0.156885608	0.179918604	0.159015247	0.066924956	0.168067559	0.188838412	0.131244865	0.094502507	0.145364013
ENSMUSG00000087626	0.015826623	0.017846292	0.072376338	0.019610701	0.019990956	0.017668361	0	0.05602252	0.034334257	0	0	0.018170502
ENSMUSG00000087627	0.015826623	0.178462916	0.16284676	0.137274907	0.179918604	0.070673443	0.284431064	0.130719213	0.154504155	0.049216824	0.018900501	0.036341003
ENSMUSG00000087629	0.031653245	0	0.054282253	0	0	0.035336722	0.016731239	0	0	0.016405608	0	0.018170502
ENSMUSG00000087632	0.443145435	0.624620205	0.361881688	0.313771217	0.299864341	0.45937738	0.368087259	0.317460945	0.30900831	0.508573851	0.226806017	0.399751034
ENSMUSG00000087633	0.110786359	0.053538875	0.090470422	0.058832103	0.09995478	0.123678525	0.033462478	0	0.034334257	0.049216824	0.113403008	0.145364013
ENSMUSG00000087635	0.105247041	0.242709565	0	0.094523579	0.070368165	0.056362071	0.071442391	0.066293315	0.082230545	0.152408099	0.031941847	0.071773481
ENSMUSG00000087639	0.031653245	0.107077749	0.108564506	0.098053505	0.039981912	0.035336722	0.050193717	0.093370866	0.051501385	0.180461689	0.245706518	0.290728025
ENSMUSG00000087644	0.917944115	0.820929412	0.940892389	1.196252763	1.099502582	1.166111812	0.819830713	1.269843781	1.081529084	0.935119662	1.568741616	0.744990564
ENSMUSG00000087651	0.300705831	0.107077749	0.108564506	0.19610701	0.179918604	0.194351969	0.16731239	0.130719213	0.188838412	0.032811216	0.226806017	0.127193511
ENSMUSG00000087658	0.189919472	0.089231458	0.036188169	0.333381918	0.09995478	0.141346886	0.150581151	0.112045039	0.068668513	0.114839257	0	0.218046019
ENSMUSG00000087660	0.079133113	0.035692583	0.054282253	0.078442804	0.079963824	0.106010165	0.100387434	0.05602252	0.051501385	0.065622432	0.018900501	0
ENSMUSG00000087662	0	0.035692583	0.036188169	0.039221402	0	0.017668361	0	0	0.034334257	0.016405608	0	0
ENSMUSG00000087670	0.047479868	0	0.018094084	0.039221402	0.039981912	0.070673443	0	0.112045039	0	0	0	0.109023009
ENSMUSG00000087679	11.9332735	11.38593403	11.39927317	10.29561804	10.15540567	11.50210287	12.21380451	12.69843781	14.00837671	13.60024912	14.34548056	13.48251216
ENSMUSG00000087684	0.158266227	0.124924041	0.108564506	0.176496309	0.079963824	0.247357051	0.234237347	0.336135118	0.20600554	0.213272905	0.302408022	0.254387022
ENSMUSG00000087687	7.580952262	6.156970594	6.20627095	6.098928022	4.637901801	5.742217254	6.910001727	6.199825517	6.008494912	6.184914256	5.632349415	5.850901504
ENSMUSG00000087692	0.015826623	0.053538875	0.018094084	0.137274907	0.039981912	0	0.033462478	0.018674173	0.068668513	0.016405608	0.094502507	0.072682006
ENSMUSG00000087698	0.253225963	0.089231458	0.180940844	0.098053505	0.059972868	0.088341804	0.133849912	0.112045039	0.154504155	0.065622432	0.113403008	0.072682006
ENSMUSG00000087700	0.047479868	0.017846292	0.018094084	0.039221402	0	0.017668361	0.033462478	0	0.051501385	0.065622432	0.037801003	0.054511505
ENSMUSG00000087819	0.680544775	0.624620205	0.325693519	0.509878227	0.439801033	0.530050823	0.485205932	0.74696693	0.429178208	0.590601892	0.510313538	0.363410031
ENSMUSG00000087881	0.126612981	0.035692583	0.199034928	0.156885608	0.09995478	0.106010165	0.133849912	0.112045039	0.154504155	0.164056081	0.056701504	0.145364013
ENSMUSG00000087935	0.018675415	0.036584898	0.022436665	0.109035498	0.094557222	0	0.102729808	0.074136468	0.000515014	0	0	0.022713127
ENSMUSG00000087963	0.680544775	0.767390538	0.633292954	0.549099629	0.499773901	1.024764925	0.719443279	0.802989449	0.738186518	0.541385067	0.567015042	0.799502069
ENSMUSG00000087968	6.251515957	4.265263687	6.188176865	6.275424331	6.037268724	7.544390054	4.550897021	6.535960635	6.23166758	4.593570269	6.463971477	5.850901504
ENSMUSG00000088008	0.47479868	0.303386957	0.307599435	0.235328412	0.279873385	0.353367216	0.418280976	0.429505985	0.360509695	0.196867297	0.113403008	0.254387022
ENSMUSG00000088014	0.110786359	0.071385166	0.054282253	0.019610701	0.019990956	0.017668361	0.033462478	0	0.017167128	0	0.037801003	0.018170502
ENSMUSG00000088022	0	0.017846292	0.036188169	0.039221402	0	0	0.016731239	0.05602252	0	0.016405608	0.018900501	0
ENSMUSG00000088059	0.310201804	0.335153356	0.320989057	0.152963468	0.135338772	0.297888563	0.180530069	0.520822692	0.410294367	0.143713127	0.243249453	0.267651488
ENSMUSG00000088086	0.015826623	0.035692583	0	0.019610701	0.039981912	0.035336722	0.033462478	0.018674173	0.034334257	0	0.075602006	0
ENSMUSG00000088088	489.8850918	446.7951159	448.0346806	442.3483857	417.2240468	429.8222765	402.7465227	497.5770809	507.109932	313.8955543	374.9487137	397.9207198
ENSMUSG00000088150	0.015826623	0.053538875	0.018094084	0.039221402	0	0.017668361	0	0	0.034334257	0.032811216	0.018900501	0.036341003
ENSMUSG00000088170	0	0	0.018094084	0.039221402	0.019990956	0.017668361	0.016731239	0.018674173	0.017167128	0.016405608	0.075602006	0.018170502
ENSMUSG00000088176	0.031653245	0.035692583	0.018094084	0.058832103	0.079963824	0.106010165	0.050193717	0.074696693	0.154504155	0.082028041	0.018900501	0.036341003
ENSMUSG00000088185	58.9066896	54.07426347	57.32205938	53.39993892	53.25590689	51.29125135	50.81277299	53.10934871	47.8276195	43.83578486	40.29586897	38.21256479
ENSMUSG00000088226	0.174092849	0.035692583	0.144752675	0.058832103	0.179918604	0.106010165	0.016731239	0.074696693	0.068668513	0.032811216	0.018900501	0.072682006
ENSMUSG00000088252	0.079133113	0.035692583	0.054282253	0.078442804	0.019990956	0.070673443	0.033462478	0.037348346	0.068668513	0	0	0.090852508
ENSMUSG00000088302	0.158266227	0.303386957	0.199034928	0.156885608	0.119945736	0.106010165	0.066924956	0.149393386	0.120169898	0.082028041	0.151204011	0.127193511
ENSMUSG00000088378	0.038458693	0.035692583	0.036188169	0	0	0.017668361	0.016731239	0	0.017167128	0.049216824	0.056701504	0.046516484
ENSMUSG00000088442	0.015826623	0.089231458	0.126658591	0.019610701	0.039981912	0.017668361	0.050193717	0	0.051501385	0.032811216	0.13230351	0.090852508
ENSMUSG00000088453	0	0	0	0	0.119945736	0	0.033462478	0.037348346	0.017167128	0.016405608	0	0
ENSMUSG00000088456	0.158266227	0.107077749	0.018094084	0.039221402	0.159927648	0.053005082	0.050193717	0.093370866	0.154504155	0.065622432	0.189005014	0.090852508
ENSMUSG00000088514	0	0	0.036188169	0.058832103	0	0.017668361	0.016731239	0.074696693	0.085835642	0.049216824	0	0.054511505
ENSMUSG00000088529	0.624518531	0.456686601	0.482750172	0.762071842	0.728270529	0.673341229	0.84342176	0.910365946	0.807713387	0.271840926	0.487443931	0.719915272
ENSMUSG00000088573	0.047479868	0.071385166	0.018094084	0.058832103	0.079963824	0.070673443	0.033462478	0	0.034334257	0.065622432	0.094502507	0.036341003
ENSMUSG00000088632	0	0.017846292	0	0.039221402	0	0.035336722	0.016731239	0.018674173	0	0.016405608	0.037801003	0
ENSMUSG00000088689	0.063306491	0	0.090470422	0.039221402	0	0.017668361	0.050193717	0.037348346	0.051501385	0.049216824	0	0.090852508
ENSMUSG00000088769	0.079133113	0.035692583	0.072376338	0.039221402	0.139936692	0.070673443	0.083656195	0.037348346	0.085835642	0.098433649	0.075602006	0.036341003
ENSMUSG00000088775	0.015826623	0.017846292	0	0.039221402	0.019990956	0	0.050193717	0.037348346	0.068668513	0.114839257	0.056701504	0.163534514
ENSMUSG00000088789	15.95323566	15.2585793	15.05427822	13.64904792	14.01366018	14.75308125	15.94905362	17.030846	15.89676082	12.77996871	10.8488878	14.00945671
ENSMUSG00000088835	5.685239398	5.064420623	5.00572845	4.493007714	4.712268158	5.287787015	6.616033857	5.3464158	5.9882377	5.304261212	4.820383875	5.343762805
ENSMUSG00000088856	0.079133113	0.107077749	0.036188169	0.098053505	0.039981912	0.088341804	0.033462478	0.112045039	0.085835642	0.032811216	0.075602006	0.054511505
ENSMUSG00000088920	0.063306491	0	0.018094084	0.019610701	0.039981912	0.017668361	0.033462478	0.074696693	0.017167128	0.016405608	0.056701504	0.036341003
ENSMUSG00000088942	0.047479868	0.017846292	0	0.019610701	0.039981912	0.017668361	0	0	0.017167128	0.032811216	0.018900501	0.018170502
ENSMUSG00000088948	2.66726072	1.577433712	1.920506118	2.398388737	1.742811548	2.002885378	2.160002961	2.740621665	2.793263449	1.953743869	1.433225021	2.036186405
ENSMUSG00000088990	0.015826623	0	0	0.058832103	0	0.017668361	0.016731239	0.05602252	0.085835642	0	0.018900501	0.018170502
ENSMUSG00000089075	1.107863587	0.57108133	0.651387038	0.804038742	0.599728681	0.653729349	0.652518323	0.597573544	0.497846721	1.197609392	1.020627075	1.308276113
ENSMUSG00000089082	0.047479868	0	0	0	0	0.017668361	0.016731239	0.018674173	0.017167128	0.016405608	0	0.054511505
ENSMUSG00000089118	0.015826623	0.017846292	0.036188169	0.039221402	0.039981912	0.035336722	0	0	0	0	0	0.036341003
ENSMUSG00000089129	0.110786359	0.107077749	0.16284676	0.156885608	0.059972868	0.106010165	0.050193717	0.05602252	0.068668513	0.098433649	0.13230351	0.127193511
ENSMUSG00000089186	0.015826623	0	0.036188169	0.019610701	0.019990956	0.017668361	0	0.037348346	0.017167128	0	0.018900501	0
ENSMUSG00000089235	0.664718152	0.464003581	0.579010701	0.647153134	0.359837209	0.812744596	0.568862128	0.522876851	0.394843951	0.410140203	0.604816045	0.92669558
ENSMUSG00000089255	0.807157756	0.785236829	1.049456895	0.666763835	0.399819121	0.795076235	0.619055845	0.859011969	0.824022159	0.442951419	0.340209025	0.92669558
ENSMUSG00000089281	6.900407487	6.139124302	5.862483346	6.020485218	5.777386295	6.254599717	4.651284456	6.367893076	6.180166195	4.462325405	4.044707298	5.632855485
ENSMUSG00000089343	0.031653245	0.142770333	0.054282253	0.137274907	0.159927648	0.123678525	0.234237347	0.168067559	0.154504155	0.114839257	0.056701504	0.145364013
ENSMUSG00000089417	57.56142667	49.64838316	45.68756311	46.28125444	48.3381317	49.3300633	53.64035239	48.14201862	52.06790019	48.51138317	48.51758708	54.12992416
ENSMUSG00000089475	0.158266227	0.017846292	0.072376338	0.019610701	0.039981912	0.017668361	0.033462478	0.05602252	0.034334257	0.082028041	0.018900501	0.036341003
ENSMUSG00000089493	0	0	0.054282253	0	0	0.017668361	0.066924956	0	0.017167128	0	0	0.036341003
ENSMUSG00000089525	0.427318812	0.303386957	0.144752675	0.529488928	0.339846253	0.406372298	0.284431064	0.224090079	0.274674053	0.459357027	0.68041805	0.526944545
ENSMUSG00000089536	0.284879208	0.499696164	0.217852776	0.254939113	0.259882429	0.22968869	0.35135602	0.392157638	0.188838412	0.295300946	0.226806017	0.272557523
ENSMUSG00000089542	0.379838944	0.249848082	0.343787604	0.607931732	0.339846253	0.300362133	0.568862128	0.448180158	0.463512465	0.229678513	0.226806017	0.490603542
ENSMUSG00000089617	51.08074122	48.50943284	48.1333405	43.95954355	44.91647967	49.07298866	37.87952521	55.62644052	54.81464072	35.51814155	43.6293504	41.13492655
ENSMUSG00000089628	0.071694601	0.099225381	0.04071169	0.021375664	0.064970607	0.057598856	0.11059349	0.06255848	0.075020351	0.055122843	0.021168562	0.020169257
ENSMUSG00000089633	0.332359076	0.285540665	0.416163941	0.235328412	0.379828165	0.512382463	0.334624781	0.392157638	0.669518004	0.377328986	0.453612033	0.327069028
ENSMUSG00000089639	0.221572717	0.124924041	0.144752675	0.137274907	0.159927648	0.088341804	0.050193717	0.224090079	0.137337027	0.180461689	0.226806017	0.199875517
ENSMUSG00000089643	0.063306491	0.017846292	0	0.019610701	0	0.088341804	0	0.05602252	0.017167128	0.049216824	0	0
ENSMUSG00000089656	0.063306491	0.017846292	0	0	0.079963824	0.017668361	0.133849912	0.018674173	0.068668513	0.016405608	0	0.036341003
ENSMUSG00000089662	0.174092849	0.124924041	0.054282253	0.098053505	0.059972868	0.106010165	0.016731239	0.018674173	0.068668513	0.082028041	0.086942306	0.054511505
ENSMUSG00000089663	0.047479868	0.089231458	0.054282253	0	0	0.088341804	0.117118673	0.130719213	0.154504155	0.082028041	0.037801003	0.018170502
ENSMUSG00000089665	0.015826623	0.035692583	0.090470422	0.019610701	0.019990956	0.035336722	0.050193717	0	0.051501385	0.016405608	0.056701504	0
ENSMUSG00000089666	0	0.035692583	0.072376338	0.117664206	0.079963824	0.017668361	0	0.05602252	0	0.016405608	0	0
ENSMUSG00000089669	1.056268797	1.239603413	0.506815304	0.822276694	0.868806949	0.850554888	0.598476421	0.705323523	0.53647276	0.849482388	0.591774699	0.597082681
ENSMUSG00000089670	0.015984889	0	0.018275025	0	0	0	0.033797103	0	0	0.016569664	0.124554304	0
ENSMUSG00000089671	0.063306491	0.089231458	0.036188169	0.058832103	0.039981912	0.123678525	0.083656195	0.186741732	0.085835642	0.278895338	0.075602006	0.109023009
ENSMUSG00000089673	0.142439604	0.053538875	0.108564506	0.117664206	0.079963824	0.159015247	0.100387434	0.074696693	0.034334257	0.114839257	0.037801003	0.054511505
ENSMUSG00000089679	0.063306491	0.124924041	0.28950535	0.117664206	0.259882429	0.22968869	0.150581151	0.224090079	0.20600554	0.328112162	0.26460702	0.109023009
ENSMUSG00000089682	35.19840883	31.71286013	30.59709672	30.82802203	29.66657876	32.86315106	29.68121807	30.66299247	30.89739755	31.63001243	33.35938496	31.99825325
ENSMUSG00000089687	0.284879208	0.124924041	0.036188169	0.117664206	0.079963824	0.106010165	0.133849912	0.205415906	0.10300277	0.098433649	0.018900501	0.199875517
ENSMUSG00000089694	0.077075652	0.017846292	0.022617606	0	0	0	0.016731239	0	0.0669518	0.016405608	0	0
ENSMUSG00000089695	0.015826623	0.017846292	0.072376338	0.019610701	0	0	0.016731239	0	0.051673056	0.032811216	0	0.018170502
ENSMUSG00000089698	0.770914791	0.24788499	0.331845508	0.368681179	0.488179146	0.345593137	0.829869457	0.872270632	0.573210415	0.728409	1.322279077	0.152268803
ENSMUSG00000089703	1.076210342	1.338471868	1.393244499	0.549099629	0.719674417	1.042433286	2.007748686	1.830068978	2.660904889	1.476504729	2.325706696	2.035096175
ENSMUSG00000089704	52.12339912	60.78357679	48.10800878	53.52172137	53.98057905	51.7746577	59.38652913	50.98702892	50.95100682	54.86806414	63.39209267	51.69743911
ENSMUSG00000089706	1.092036965	0.856621996	0.723763376	1.627688186	1.299412143	1.166111812	0.88675567	1.101776221	1.081529084	1.131986959	1.49313961	1.39912862
ENSMUSG00000089712	0.015826623	0	0.036188169	0	0.019990956	0.017668361	0	0.018674173	0.034334257	0.032811216	0	0.018170502
ENSMUSG00000089715	21.20767439	18.20321741	17.25180477	18.94746713	19.65110979	18.78146751	13.46864743	16.62001419	16.42361999	21.28135483	20.19631977	20.8960768
ENSMUSG00000089718	0.64889153	1.088623786	1.35705633	0.725595938	0.719674417	1.007096565	0.936949387	1.176472914	1.098696212	1.197609392	0.831622061	1.090230094
ENSMUSG00000089719	0.063306491	0.053538875	0.036188169	0.039221402	0.09995478	0.088341804	0.016731239	0.037348346	0.085835642	0.032811216	0.094502507	0.109023009
ENSMUSG00000089722	0	0.342827261	0.123039774	0.222777564	0	0.205129669	0.034633665	0.312232177	0.150212373	0.228858233	0.084674246	0
ENSMUSG00000089726	1.820061608	1.873860615	1.158021402	1.725741691	1.039529714	1.59015247	1.288305407	1.269843781	1.42487165	1.656966419	1.833348635	1.526322131
ENSMUSG00000089736	1.645968758	0.898382318	1.274004483	1.882627299	1.490325773	1.042433286	1.50547689	1.1361367	1.256462122	0.935119662	0.94918318	1.362787617
ENSMUSG00000089739	0	0.225934051	0.780578801	0	0	0	0	0	0	0	0.226617012	0
ENSMUSG00000089746	0.269052585	0.23200179	0.054282253	0.176496309	0.159927648	0.22968869	0.083656195	0.130719213	0.223172668	0.26248973	0.189005014	0.072682006
ENSMUSG00000089753	0.086571626	0.079059072	0.06224365	0.041574686	0.04098146	0.040460546	0.016731239	0.066666798	0.019570526	0.261341337	0.018900501	0.073953941
ENSMUSG00000089755	0.094959736	0.017846292	0.036188169	0.098053505	0.059972868	0.053005082	0.016731239	0.018674173	0.068668513	0.065622432	0	0.054511505
ENSMUSG00000089756	11.6806806	12.33999677	9.951927362	11.82486051	12.32542395	10.50808089	11.40417985	10.64894729	10.29701524	10.75994619	11.14108955	12.21130387
ENSMUSG00000089762	1.883368098	0.838775704	0.814233798	1.117809959	1.599276483	1.625489192	1.321767885	1.43791134	1.682378575	1.542127162	1.833348635	1.253764608
ENSMUSG00000089764	0.584951974	0.534139507	0.314294246	0.703435846	0.676493952	0.754792373	0.308189423	0.731280624	0.671749731	0.588797275	0.565503002	0.563467253
ENSMUSG00000089768	0.257024352	0.353891962	0.224909469	0.228464667	0.15932792	0.18021728	0.443879772	0.206349614	0.214932447	0.369126182	0.351171316	0.507683814
ENSMUSG00000089769	1.186996701	0.892314579	0.796139714	1.078588557	1.05952067	0.936423121	0.936949387	0.63492189	0.738186518	1.017147702	1.474239109	1.181082602
