ENSEMBL,log2FoldChange,pvalue,padj,significance
ENSMUSG00000013236,1.150568091045014,0.5424162732593082,1.0,Not Significant
ENSMUSG00000013275,-0.43363665375929195,0.7804828361781322,1.0,Not Significant
ENSMUSG00000013367,0.06348119834039068,0.8951278010350352,1.0,Not Significant
ENSMUSG00000013419,-0.5910867211637612,0.8089020172689099,1.0,Not Significant
ENSMUSG00000013465,0.13959838858496987,0.15808141669024753,1.0,Not Significant
ENSMUSG00000013483,-0.16098414817529053,0.660606461209668,1.0,Not Significant
ENSMUSG00000013495,0.49226006150438373,0.0411797358369856,1.0,Not Significant
ENSMUSG00000013523,-0.0793882119000229,0.6319126012219975,1.0,Not Significant
ENSMUSG00000013539,0.132962574177367,0.07800956377536702,1.0,Not Significant
ENSMUSG00000013584,1.2617847846879873,0.44158841484081557,1.0,Not Significant
ENSMUSG00000013593,0.08298898789909614,0.7475787685397821,1.0,Not Significant
ENSMUSG00000013622,0.27062119725395917,0.12898703303050388,1.0,Not Significant
ENSMUSG00000013629,0.05614161100201187,0.860268432364637,1.0,Not Significant
ENSMUSG00000013646,0.41260826869975986,0.07298327070221101,1.0,Not Significant
ENSMUSG00000013662,-0.17546129170856695,0.518741330980319,1.0,Not Significant
ENSMUSG00000013663,-0.34519315267907835,0.2002780950047649,1.0,Not Significant
ENSMUSG00000013698,-0.09546811221202134,0.8102435034454825,1.0,Not Significant
ENSMUSG00000013701,0.08439333273220662,0.7502664172631912,1.0,Not Significant
ENSMUSG00000013707,0.11584377244841915,0.8428199232836244,1.0,Not Significant
ENSMUSG00000013736,-0.06747408322900617,0.7903283525112578,1.0,Not Significant
ENSMUSG00000013766,-0.3163189830516304,0.4249065365958612,1.0,Not Significant
ENSMUSG00000013787,0.28326599146449016,0.028122820684927736,1.0,Not Significant
ENSMUSG00000013822,0.18497585278343998,0.29341204231465146,1.0,Not Significant
ENSMUSG00000013833,0.20001041937869157,0.5345204251197144,1.0,Not Significant
ENSMUSG00000013846,-0.03440263256753795,0.8459891666318082,1.0,Not Significant
ENSMUSG00000013858,0.31027956295418857,0.18756587181222092,1.0,Not Significant
ENSMUSG00000013878,-0.19788816586237257,0.2997323588869858,1.0,Not Significant
ENSMUSG00000013921,0.3405679561895707,0.7879215235996319,1.0,Not Significant
ENSMUSG00000013928,0.044840192894059924,0.038539818883389504,1.0,Not Significant
ENSMUSG00000013936,-1.1632887853256597,0.7471272683383652,1.0,Not Significant
ENSMUSG00000013973,0.13830934205972056,0.4598686778330122,1.0,Not Significant
ENSMUSG00000013974,0.001215977723513173,0.9908609145472209,1.0,Not Significant
ENSMUSG00000013997,0.010948213807418838,0.9024536491447521,1.0,Not Significant
ENSMUSG00000014030,0.45819300638230565,0.10909798304074686,1.0,Not Significant
ENSMUSG00000014039,0.2087034654100115,0.05189081685031227,1.0,Not Significant
ENSMUSG00000014074,-0.0019989696981790317,0.9937200862523516,1.0,Not Significant
ENSMUSG00000014075,0.3672330879618515,0.3011626551777201,1.0,Not Significant
ENSMUSG00000014077,-0.1437537172284511,0.08968373442613481,1.0,Not Significant
ENSMUSG00000014158,0.1389770923071243,0.5631345030662234,1.0,Not Significant
ENSMUSG00000014164,0.0059746878036204265,0.9859749826463549,1.0,Not Significant
ENSMUSG00000014177,0.03284531866743423,0.7241633269628948,1.0,Not Significant
ENSMUSG00000014195,0.18097473039471623,0.11551640112535315,1.0,Not Significant
ENSMUSG00000014198,-0.6705429281507176,0.44288847721775193,1.0,Not Significant
ENSMUSG00000014226,-0.40448921883443667,0.22210193152914404,1.0,Not Significant
ENSMUSG00000014232,0.16546016996169444,0.015595645622312393,1.0,Not Significant
ENSMUSG00000014243,0.24479651317618067,0.17120649499818416,1.0,Not Significant
ENSMUSG00000014245,0.3094939811166446,0.25148218041770404,1.0,Not Significant
ENSMUSG00000014294,0.2671565672059426,0.4815641664403312,1.0,Not Significant
ENSMUSG00000014301,1.0406779186991146,0.3017257656848771,1.0,Not Significant
ENSMUSG00000014303,0.2788705094437005,0.7183256671680169,1.0,Not Significant
ENSMUSG00000014313,0.1168221854408058,0.743915732848597,1.0,Not Significant
ENSMUSG00000014329,-0.1460610318113611,0.8576487877308064,1.0,Not Significant
ENSMUSG00000014349,0.12401199707194799,0.008226622324643966,1.0,Not Significant
ENSMUSG00000014353,0.009926795489418438,0.966091978734058,1.0,Not Significant
ENSMUSG00000014355,-0.09774539651891079,0.8376495229173277,1.0,Not Significant
ENSMUSG00000014361,-0.04422564729122325,0.8616981332486725,1.0,Not Significant
ENSMUSG00000014402,0.05253935144701849,0.628713219344871,1.0,Not Significant
ENSMUSG00000014418,0.1277886365293055,0.26286985877592994,1.0,Not Significant
ENSMUSG00000014426,-0.08905463245614165,0.5838265670880158,1.0,Not Significant
ENSMUSG00000014444,0.09265677002989703,0.7871355791058472,1.0,Not Significant
ENSMUSG00000014453,0.19073610190071721,0.1802710896269231,1.0,Not Significant
ENSMUSG00000014470,-0.06954083944607303,0.8516880171812474,1.0,Not Significant
ENSMUSG00000014496,-0.16861280455201033,0.6568151177493651,1.0,Not Significant
ENSMUSG00000014498,-0.020192997138642532,0.9660375159541462,1.0,Not Significant
ENSMUSG00000014503,-0.3479630955811951,0.1458274757185959,1.0,Not Significant
ENSMUSG00000014504,-0.05315508129738511,0.4039576415991042,1.0,Not Significant
ENSMUSG00000014542,0.1038236756208093,0.8590256874830574,1.0,Not Significant
ENSMUSG00000014543,-0.032144399248425645,0.6967793781518876,1.0,Not Significant
ENSMUSG00000014547,0.2320142560959919,0.4681187606876668,1.0,Not Significant
ENSMUSG00000014550,-0.05077282392744653,0.8945284940649675,1.0,Not Significant
ENSMUSG00000014551,0.2054537827627403,0.40221259886400396,1.0,Not Significant
ENSMUSG00000014554,0.09891488191685172,0.13873111587335782,1.0,Not Significant
ENSMUSG00000014592,-0.22988048306423803,0.7623973173786036,1.0,Not Significant
ENSMUSG00000014599,0.1809718458575098,0.7505704922794121,1.0,Not Significant
ENSMUSG00000014601,-0.08199532768813356,0.6121995826114037,1.0,Not Significant
ENSMUSG00000014602,1.1433217148258432,0.6109046890014476,1.0,Not Significant
ENSMUSG00000014606,-0.0643246102290238,0.8139441360665687,1.0,Not Significant
ENSMUSG00000014609,0.0835455514193692,0.45977241559470405,1.0,Not Significant
ENSMUSG00000014633,0.12021704836062419,0.5530171278816984,1.0,Not Significant
ENSMUSG00000014668,-0.0795832586943166,0.6962978919566405,1.0,Not Significant
ENSMUSG00000014686,0.05238175515028106,0.42264973081037427,1.0,Not Significant
ENSMUSG00000014704,0.045507575453286264,0.7978378278180804,1.0,Not Significant
ENSMUSG00000014748,0.21338358231455512,0.056799978284805305,1.0,Not Significant
ENSMUSG00000014763,0.14930088320780577,0.060035822032761435,1.0,Not Significant
ENSMUSG00000014767,0.4436572455583474,0.03852153312595991,1.0,Not Significant
ENSMUSG00000014769,0.10956469330284158,0.5085783882407532,1.0,Not Significant
ENSMUSG00000014771,0.2149494150830109,0.07014245253423056,1.0,Not Significant
ENSMUSG00000014773,-0.25760586859923373,0.06441387564206841,1.0,Not Significant
ENSMUSG00000014776,-0.43773634233535486,0.7867898281522658,1.0,Not Significant
ENSMUSG00000014778,0.4081516823881439,0.11914873987438501,1.0,Not Significant
ENSMUSG00000014782,0.01045244459790786,0.8917498904149348,1.0,Not Significant
ENSMUSG00000014786,0.22333332315160703,0.16786152978679272,1.0,Not Significant
ENSMUSG00000014791,-0.026335911252924227,0.8564686186291706,1.0,Not Significant
ENSMUSG00000014813,0.026161013332066996,0.9521458134810519,1.0,Not Significant
ENSMUSG00000014837,-0.007433473824911108,0.9411343776334273,1.0,Not Significant
ENSMUSG00000014846,-0.7286390790333683,0.7721839850942317,1.0,Not Significant
ENSMUSG00000014850,0.2337614285572256,0.3437615482007792,1.0,Not Significant
ENSMUSG00000014852,-0.10945806317147744,0.5881885653415801,1.0,Not Significant
ENSMUSG00000014856,0.30015987133962785,0.29490996283974824,1.0,Not Significant
ENSMUSG00000014859,0.0919350342361045,0.3302817492268305,1.0,Not Significant
ENSMUSG00000014867,0.01356056035322073,0.7957591953247729,1.0,Not Significant
ENSMUSG00000014873,0.3603519590455462,0.09830163122371414,1.0,Not Significant
ENSMUSG00000014905,-0.5638004841518516,0.16763781546748682,1.0,Not Significant
ENSMUSG00000014907,-0.03707104494461788,0.9453242510704428,1.0,Not Significant
ENSMUSG00000014932,-0.11019239337479192,0.8337622111441414,1.0,Not Significant
ENSMUSG00000014956,-0.09654683005557274,0.8500717304676013,1.0,Not Significant
ENSMUSG00000014959,0.008004566646567568,0.9440005173018635,1.0,Not Significant
ENSMUSG00000014980,-0.04917303604769918,0.736249508851087,1.0,Not Significant
ENSMUSG00000015002,-0.12624339033978327,0.677975268648133,1.0,Not Significant
ENSMUSG00000015013,0.10041877886349493,0.6415626028684904,1.0,Not Significant
ENSMUSG00000015016,0.22179089632808058,0.06438460623698411,1.0,Not Significant
ENSMUSG00000015023,-0.0653859767020446,0.5014621721108965,1.0,Not Significant
ENSMUSG00000015027,0.09852854345202378,0.7860373921903476,1.0,Not Significant
ENSMUSG00000015053,0.8167489405965374,0.454666848570071,1.0,Not Significant
ENSMUSG00000015083,0.07630724309870374,0.8619841673939903,1.0,Not Significant
ENSMUSG00000015085,0.030913426062052274,0.831049962482187,1.0,Not Significant
ENSMUSG00000015087,0.13873992097428367,0.7199587191282804,1.0,Not Significant
ENSMUSG00000015090,0.21184456124297357,0.8214839518236581,1.0,Not Significant
ENSMUSG00000015092,0.14476624089479984,0.4703636107566822,1.0,Not Significant
ENSMUSG00000015093,-0.19960881210520987,0.7980457707081141,1.0,Not Significant
ENSMUSG00000015094,0.5519820344963913,0.5909895615280831,1.0,Not Significant
ENSMUSG00000015095,0.15701016075333563,0.2167543268034932,1.0,Not Significant
ENSMUSG00000015112,-0.08479129509888494,0.4621804552655905,1.0,Not Significant
ENSMUSG00000015120,0.08571915457462964,0.5992628094712744,1.0,Not Significant
ENSMUSG00000015126,0.37789099092586254,0.04969298667956089,1.0,Not Significant
ENSMUSG00000015127,0.12749088666922592,0.7229309902445946,1.0,Not Significant
ENSMUSG00000015133,-0.12717641045987094,0.6622026450971592,1.0,Not Significant
ENSMUSG00000015134,0.3962519448132196,0.6532250799322585,1.0,Not Significant
ENSMUSG00000015143,-0.006822587588295903,0.9734422731134403,1.0,Not Significant
ENSMUSG00000015149,0.05240597479394715,0.5197459118611034,1.0,Not Significant
ENSMUSG00000015165,0.28258624930560483,0.0441719035350451,1.0,Not Significant
ENSMUSG00000015176,0.11290392981451625,0.6734058567482775,1.0,Not Significant
ENSMUSG00000015189,0.12416781466076898,0.5425395178378231,1.0,Not Significant
ENSMUSG00000015202,-0.07608132763215814,0.8009973571770561,1.0,Not Significant
ENSMUSG00000015214,-0.039761757843431056,0.7980489588272519,1.0,Not Significant
ENSMUSG00000015217,0.5100586852589588,0.5426975463419815,1.0,Not Significant
ENSMUSG00000015222,0.22451395602723356,0.8275960138371465,1.0,Not Significant
ENSMUSG00000015224,0.25789636407790084,0.18661627999135433,1.0,Not Significant
ENSMUSG00000015243,0.13675113019267116,0.7729697191324534,1.0,Not Significant
ENSMUSG00000015247,-0.025427094691574226,0.6390045776085547,1.0,Not Significant
ENSMUSG00000015289,0.16075128170488373,0.24605352122229748,1.0,Not Significant
ENSMUSG00000015290,-0.08026079243808937,0.36333218071043993,1.0,Not Significant
ENSMUSG00000015291,0.276210564968391,0.3635748670298441,1.0,Not Significant
ENSMUSG00000015305,0.19037727849799957,0.5821529855014318,1.0,Not Significant
ENSMUSG00000015312,1.5802165235871835,0.42359374940350925,1.0,Not Significant
ENSMUSG00000015314,0.24606812245770632,0.2096064044428841,1.0,Not Significant
ENSMUSG00000015316,-0.08501365839817354,0.18671606669499505,1.0,Not Significant
ENSMUSG00000015335,0.3938734946143403,0.23092558325861368,1.0,Not Significant
ENSMUSG00000015337,0.2787182581116028,0.27113470476872675,1.0,Not Significant
ENSMUSG00000015340,0.29028653601167775,0.2514937145438658,1.0,Not Significant
ENSMUSG00000015341,0.055107012091689,0.04409589645859751,1.0,Not Significant
ENSMUSG00000015342,-0.3039963645571264,0.21252393187150398,1.0,Not Significant
ENSMUSG00000015354,0.16726254291898202,0.7259694933658865,1.0,Not Significant
ENSMUSG00000015355,0.21406394696200715,0.5142131697356563,1.0,Not Significant
ENSMUSG00000015357,0.2610742963515129,0.21175835148966857,1.0,Not Significant
ENSMUSG00000015363,-0.2612622332081376,0.16515200354017348,1.0,Not Significant
ENSMUSG00000015377,0.2723337050868708,0.5904867517990672,1.0,Not Significant
ENSMUSG00000015396,0.6289423957377704,0.027199154737190027,1.0,Not Significant
ENSMUSG00000015401,0.03949410148722174,0.7381103200118821,1.0,Not Significant
ENSMUSG00000015405,-0.03936936921550682,0.9217684592378731,1.0,Not Significant
ENSMUSG00000015437,0.41715478430946795,0.08854651656813009,1.0,Not Significant
ENSMUSG00000015451,0.5351749969126613,0.11794602276344043,1.0,Not Significant
ENSMUSG00000015452,0.11144835630573556,0.2198766316703925,1.0,Not Significant
ENSMUSG00000015461,0.12441309096149133,0.5448595809805634,1.0,Not Significant
ENSMUSG00000015467,-0.1731200239272102,0.7061730518041254,1.0,Not Significant
ENSMUSG00000015468,0.40807659615608305,0.4792227318111847,1.0,Not Significant
ENSMUSG00000015474,0.29405797605682427,0.21886914940118313,1.0,Not Significant
ENSMUSG00000015476,0.48099726406453186,0.21670925190386942,1.0,Not Significant
ENSMUSG00000015478,0.14229129815118036,0.46055402873478923,1.0,Not Significant
ENSMUSG00000015484,0.8334117317862725,0.3969375379035631,1.0,Not Significant
ENSMUSG00000015488,0.11686596876728395,0.11505464989905795,1.0,Not Significant
ENSMUSG00000015501,0.023121913901361424,0.9645691810231753,1.0,Not Significant
ENSMUSG00000015522,0.07514675845238017,0.764874003449343,1.0,Not Significant
ENSMUSG00000015533,-0.06275718779265482,0.8715594494764088,1.0,Not Significant
ENSMUSG00000015536,0.1601229085053797,0.2583624631927436,1.0,Not Significant
ENSMUSG00000015542,0.22195859100368054,0.44165897870104986,1.0,Not Significant
ENSMUSG00000015568,-0.6822931856335863,0.7724603863270896,1.0,Not Significant
ENSMUSG00000015575,0.31958996260209105,0.09818843905392131,1.0,Not Significant
ENSMUSG00000015597,-0.12578989692762388,0.014937858762792097,1.0,Not Significant
ENSMUSG00000015599,0.2396899831777266,0.04434233970165574,1.0,Not Significant
ENSMUSG00000015605,-0.09354053567467524,0.8310674002446792,1.0,Not Significant
ENSMUSG00000015619,0.6739399691530924,0.5795346257965615,1.0,Not Significant
ENSMUSG00000015627,-0.08604912510045884,0.658259840987208,1.0,Not Significant
ENSMUSG00000015647,0.3452049111739526,0.6465840927331676,1.0,Not Significant
ENSMUSG00000015652,0.6751283014528309,0.435664010568807,1.0,Not Significant
ENSMUSG00000015653,0.1670016085969901,0.8623285138511445,1.0,Not Significant
ENSMUSG00000015656,-0.5636580045660438,0.08046674420150916,1.0,Not Significant
ENSMUSG00000015659,-0.07642539591520459,0.7218598877697936,1.0,Not Significant
ENSMUSG00000015668,0.1907275677435969,0.270892992329943,1.0,Not Significant
ENSMUSG00000015671,0.09669558474280393,0.590330691438234,1.0,Not Significant
ENSMUSG00000015672,0.036599197166127695,0.655031525752243,1.0,Not Significant
ENSMUSG00000015697,-0.033991839367701004,0.6965003864869143,1.0,Not Significant
ENSMUSG00000015702,-0.4899850521471625,0.28171092509325074,1.0,Not Significant
ENSMUSG00000015709,1.6337819043546025,0.42876163241927323,1.0,Not Significant
ENSMUSG00000015711,-0.037053918758798154,0.9331305919816631,1.0,Not Significant
ENSMUSG00000015714,0.06056775848737672,0.45874497046065554,1.0,Not Significant
ENSMUSG00000015733,-0.06666800377449356,0.8479902370149515,1.0,Not Significant
ENSMUSG00000015745,0.18944464251786863,0.10930177302035259,1.0,Not Significant
ENSMUSG00000015747,0.039917072942556864,0.8998513029339467,1.0,Not Significant
ENSMUSG00000015748,-0.1473208108033388,0.2627772533604408,1.0,Not Significant
ENSMUSG00000015749,0.12104637855854516,0.7544430993058928,1.0,Not Significant
ENSMUSG00000015750,0.10499155380770109,0.1350855668120153,1.0,Not Significant
ENSMUSG00000015755,-0.006524506370415573,0.9751146256801759,1.0,Not Significant
ENSMUSG00000015757,0.02578692900968127,0.8197515747436769,1.0,Not Significant
ENSMUSG00000015759,0.0710895508096625,0.6088060505715127,1.0,Not Significant
ENSMUSG00000015766,-0.10649200547241877,0.9088781973184479,1.0,Not Significant
ENSMUSG00000015776,0.15132419613539216,0.18989841381676797,1.0,Not Significant
ENSMUSG00000015790,0.07688643375293491,0.606095234305385,1.0,Not Significant
ENSMUSG00000015804,0.4007158655596603,0.008524720239301446,1.0,Not Significant
ENSMUSG00000015806,-0.043781779240264385,0.7776771157217517,1.0,Not Significant
ENSMUSG00000015812,0.06850208434060412,0.727855526572798,1.0,Not Significant
ENSMUSG00000015829,1.2584104632429296,0.38888233640643843,1.0,Not Significant
ENSMUSG00000015837,0.1919991719621308,0.27246946703373764,1.0,Not Significant
ENSMUSG00000015839,-0.08376191301191316,0.763840842356397,1.0,Not Significant
ENSMUSG00000015843,-0.17739886730895815,0.49434956713750455,1.0,Not Significant
ENSMUSG00000015846,-0.07820202278515787,0.5293695363912256,1.0,Not Significant
ENSMUSG00000015850,-0.2636857939080408,0.6802863505492682,1.0,Not Significant
ENSMUSG00000015852,-0.1308718642011951,0.7601143081141796,1.0,Not Significant
ENSMUSG00000015854,0.34193906734786683,0.7042138649610233,1.0,Not Significant
ENSMUSG00000015869,0.12961647266962473,0.27955649230231544,1.0,Not Significant
ENSMUSG00000015879,-0.05977819443844645,0.7436957284949759,1.0,Not Significant
ENSMUSG00000015880,0.08584318613798797,0.8016599082325814,1.0,Not Significant
ENSMUSG00000015882,-0.2628665310357139,0.5758778869186079,1.0,Not Significant
ENSMUSG00000015889,-0.1030544971390066,0.5872824820103757,1.0,Not Significant
ENSMUSG00000015890,0.0783684156109068,0.7841745801854172,1.0,Not Significant
ENSMUSG00000015932,0.12015822618976557,0.5039181940337127,1.0,Not Significant
ENSMUSG00000015937,0.18622018787769168,0.020340236408957938,1.0,Not Significant
ENSMUSG00000015942,0.0020775453391417287,0.9779623887204174,1.0,Not Significant
ENSMUSG00000015943,0.07553101133877949,0.6287885796392065,1.0,Not Significant
ENSMUSG00000015944,0.015439996630438824,0.9903678553193156,1.0,Not Significant
ENSMUSG00000015947,0.23922873283441026,0.5199007159270228,1.0,Not Significant
ENSMUSG00000015950,0.32074654816473647,0.37783455822799905,1.0,Not Significant
ENSMUSG00000015957,-0.2571136886131921,0.5738838500884157,1.0,Not Significant
ENSMUSG00000015961,0.04387877713305599,0.769367208689296,1.0,Not Significant
ENSMUSG00000015966,0.05833551492682432,0.6563094739135369,1.0,Not Significant
ENSMUSG00000015968,0.4046473737780063,0.5679109178098751,1.0,Not Significant
ENSMUSG00000015970,-0.32732607538271985,0.0476812258967688,1.0,Not Significant
ENSMUSG00000015971,0.0743048375940516,0.614957877153181,1.0,Not Significant
ENSMUSG00000015980,0.12328497816470363,0.7462372498143529,1.0,Not Significant
ENSMUSG00000015981,0.08501561685141013,0.814325364775702,1.0,Not Significant
ENSMUSG00000015994,0.02266807763402312,0.9142063952663385,1.0,Not Significant
ENSMUSG00000016018,0.06932578708276704,0.826875577058481,1.0,Not Significant
ENSMUSG00000016024,-0.27934407677247375,0.28097239922681516,1.0,Not Significant
ENSMUSG00000016028,-0.7322358560223838,0.16649798343355232,1.0,Not Significant
ENSMUSG00000016087,-0.07742178033789271,0.890721640383003,1.0,Not Significant
ENSMUSG00000016128,-0.04349232680019188,0.888197450208775,1.0,Not Significant
ENSMUSG00000016181,0.21015019663316803,0.2559263463177037,1.0,Not Significant
ENSMUSG00000016194,-0.16824717781485177,0.4041453030602239,1.0,Not Significant
ENSMUSG00000016200,1.3599482698732732,0.3977266847124148,1.0,Not Significant
ENSMUSG00000016206,0.3168717988321246,0.050512372736904974,1.0,Not Significant
ENSMUSG00000016239,0.278445583853816,0.5820070658161659,1.0,Not Significant
ENSMUSG00000016252,0.2129279897735099,0.6068467472514018,1.0,Not Significant
ENSMUSG00000016253,0.32696012019979914,0.034556316433291656,1.0,Not Significant
ENSMUSG00000016255,-0.2616826277470274,0.44698721112399475,1.0,Not Significant
ENSMUSG00000016256,0.1348669675051557,0.5396291519432258,1.0,Not Significant
ENSMUSG00000016257,-0.1436505525754761,0.6690995651546344,1.0,Not Significant
ENSMUSG00000016262,0.5639503308822537,0.5113472023481365,1.0,Not Significant
ENSMUSG00000016283,0.09528298239361349,0.26245855786072614,1.0,Not Significant
ENSMUSG00000016308,-0.08774760213093913,0.01750977660131958,1.0,Not Significant
ENSMUSG00000016319,-0.09803418394416141,0.4046636124949782,1.0,Not Significant
ENSMUSG00000016327,-0.23560280039376671,0.5905760990923754,1.0,Not Significant
ENSMUSG00000016344,0.251438293719934,0.23954077800349524,1.0,Not Significant
ENSMUSG00000016346,0.7741549447748173,0.43276798589326826,1.0,Not Significant
ENSMUSG00000016349,-0.9490733531032327,0.8419554638687106,1.0,Not Significant
ENSMUSG00000016356,0.21928444226417043,0.5119656460698483,1.0,Not Significant
ENSMUSG00000016382,-0.37627811209401596,0.2989971691478056,1.0,Not Significant
ENSMUSG00000016386,0.4664939029626962,0.571546495822537,1.0,Not Significant
ENSMUSG00000016409,0.14020632644445996,0.43045742690369726,1.0,Not Significant
ENSMUSG00000016427,0.27986891998749464,0.37840080020405586,1.0,Not Significant
ENSMUSG00000016458,0.17184525841204562,0.815995784962667,1.0,Not Significant
ENSMUSG00000016477,-0.07708871536089923,0.7120592463134771,1.0,Not Significant
ENSMUSG00000016481,0.03280993845136049,0.7746690563146298,1.0,Not Significant
ENSMUSG00000016487,-0.12600599997081474,0.8128438273948005,1.0,Not Significant
ENSMUSG00000016493,0.051064881090359004,0.8498701868893542,1.0,Not Significant
ENSMUSG00000016494,-0.1352760849063599,0.9444636531815434,1.0,Not Significant
ENSMUSG00000016495,0.2827766359687005,0.15876148167099727,1.0,Not Significant
ENSMUSG00000016496,0.3024368667075019,0.34490150395921026,1.0,Not Significant
ENSMUSG00000016498,0.10661488186358867,0.301927679298988,1.0,Not Significant
ENSMUSG00000016503,0.08472688423168329,0.6255160646890711,1.0,Not Significant
ENSMUSG00000016510,0.0937194776154211,0.08390796547998547,1.0,Not Significant
ENSMUSG00000016520,-0.07051214287503527,0.47048177674139324,1.0,Not Significant
ENSMUSG00000016526,0.5136208307121074,0.3760928827980371,1.0,Not Significant
ENSMUSG00000016528,0.26163100291926433,0.47570275678537455,1.0,Not Significant
ENSMUSG00000016529,0.13307910734568115,0.13397337186864744,1.0,Not Significant
ENSMUSG00000016534,-0.13395191291153807,0.1763863822993386,1.0,Not Significant
ENSMUSG00000016541,0.23206697307535862,0.2562064779025917,1.0,Not Significant
ENSMUSG00000016552,0.4480444395960181,0.44264855767091005,1.0,Not Significant
ENSMUSG00000016554,0.08901057241040355,0.44824471852337033,1.0,Not Significant
ENSMUSG00000016559,0.10738247341026863,0.41261899652461265,1.0,Not Significant
ENSMUSG00000016619,-0.07299188516936894,0.721084069978811,1.0,Not Significant
ENSMUSG00000016624,0.10126956079134852,0.7541538650792258,1.0,Not Significant
ENSMUSG00000016637,0.19587395031585775,0.4765298021075609,1.0,Not Significant
ENSMUSG00000016664,-0.1551053922173331,0.6549836376804499,1.0,Not Significant
ENSMUSG00000016756,0.20734442201053316,0.5565033750178459,1.0,Not Significant
ENSMUSG00000016757,0.06742804362543797,0.8610001137015584,1.0,Not Significant
ENSMUSG00000016758,0.7239778878332022,0.09876627908244544,1.0,Not Significant
ENSMUSG00000016763,0.545730605526989,0.4431684465791933,1.0,Not Significant
ENSMUSG00000016831,0.0438883441620348,0.7609926205006432,1.0,Not Significant
ENSMUSG00000016833,0.2454034381855581,0.3083701713423408,1.0,Not Significant
ENSMUSG00000016918,-0.20275519486754612,0.8960097891019494,1.0,Not Significant
ENSMUSG00000016921,0.18089175270165114,0.40110730626628865,1.0,Not Significant
ENSMUSG00000016933,0.020819550416780075,0.9263479999778298,1.0,Not Significant
ENSMUSG00000016940,0.19129257394249066,0.4568672851094866,1.0,Not Significant
ENSMUSG00000016942,0.09746776220672793,0.6422253533459894,1.0,Not Significant
ENSMUSG00000016946,0.22056538081433574,0.5770269610449197,1.0,Not Significant
ENSMUSG00000016984,-0.14739985317163384,0.5921344653267764,1.0,Not Significant
ENSMUSG00000016995,0.0417739020117712,0.7559587255663072,1.0,Not Significant
ENSMUSG00000017002,-1.8022437402775315,0.5127359711276769,1.0,Not Significant
ENSMUSG00000017009,0.3217811152005652,0.26881935456816525,1.0,Not Significant
ENSMUSG00000017057,-0.15708931557644945,0.5648241668514642,1.0,Not Significant
ENSMUSG00000017119,-0.007696130413984648,0.8528304995638628,1.0,Not Significant
ENSMUSG00000017132,-0.348865908440831,0.08028124795503201,1.0,Not Significant
ENSMUSG00000017144,-0.141420679404618,0.7711576436282787,1.0,Not Significant
ENSMUSG00000017146,-0.1658536990876187,0.09893827058856094,1.0,Not Significant
ENSMUSG00000017167,0.031850936753007986,0.924276698629811,1.0,Not Significant
ENSMUSG00000017176,0.7099505823977359,0.44129530210502754,1.0,Not Significant
ENSMUSG00000017188,0.0363851959777417,0.7935006560824901,1.0,Not Significant
ENSMUSG00000017195,0.04281854498283074,0.6971981506669729,1.0,Not Significant
ENSMUSG00000017204,-0.9855029838724328,0.42264973081037427,1.0,Not Significant
ENSMUSG00000017210,0.12847561218383685,0.6996459130566748,1.0,Not Significant
ENSMUSG00000017221,0.19371501864573126,0.1879027756797837,1.0,Not Significant
ENSMUSG00000017264,0.11329347611861884,0.6603153038514195,1.0,Not Significant
ENSMUSG00000017286,-0.025349590880722417,0.8346692361392336,1.0,Not Significant
ENSMUSG00000017288,0.09421990725870888,0.6416502001289054,1.0,Not Significant
ENSMUSG00000017291,-0.18051469110908602,0.6355438664508644,1.0,Not Significant
ENSMUSG00000017299,0.36289297014560873,0.14159864022114968,1.0,Not Significant
ENSMUSG00000017300,-1.0643649063127283,0.8503406809677461,1.0,Not Significant
ENSMUSG00000017307,0.1963455602671833,0.4306029748121397,1.0,Not Significant
ENSMUSG00000017309,0.08066404313740172,0.8332664986881433,1.0,Not Significant
ENSMUSG00000017314,0.5993185868703755,0.4528468212739596,1.0,Not Significant
ENSMUSG00000017344,0.2752895894071514,0.49883549783510794,1.0,Not Significant
ENSMUSG00000017376,-0.006243581516850671,0.9905765167954248,1.0,Not Significant
ENSMUSG00000017386,-0.004064302403085307,0.9357607313962312,1.0,Not Significant
ENSMUSG00000017390,0.3926466881130186,0.4223048775963657,1.0,Not Significant
ENSMUSG00000017400,0.3107319593117337,0.10903261525673974,1.0,Not Significant
ENSMUSG00000017404,0.043527660247591804,0.8201216680728497,1.0,Not Significant
ENSMUSG00000017405,0.3119948477497183,0.187659305964432,1.0,Not Significant
ENSMUSG00000017412,-0.24120591962150834,0.17440972303961985,1.0,Not Significant
ENSMUSG00000017417,-0.06553555370757036,0.9364333479692332,1.0,Not Significant
ENSMUSG00000017418,-0.15390492573228265,0.59959242782633,1.0,Not Significant
ENSMUSG00000017421,0.17580232302422782,0.2860917500502021,1.0,Not Significant
ENSMUSG00000017428,0.08487891858244012,0.29627308309219935,1.0,Not Significant
ENSMUSG00000017446,-0.11773346972971765,0.7838637217417476,1.0,Not Significant
ENSMUSG00000017453,-0.01520103675757678,0.932072535346923,1.0,Not Significant
ENSMUSG00000017466,-0.0798445031919588,0.9517607551577223,1.0,Not Significant
ENSMUSG00000017478,-0.03159392560937402,0.8137955505363254,1.0,Not Significant
ENSMUSG00000017485,-0.06473601882935753,0.9005841829161342,1.0,Not Significant
