ENSEMBL,log2FoldChange,pvalue,padj,significance
ENSMUSG00000064115,0.24794063699188795,0.10603449405378242,1.0,Not Significant
ENSMUSG00000064120,0.1762905552755134,0.5249881997164432,1.0,Not Significant
ENSMUSG00000064125,0.16099369471870373,0.2132710058144509,1.0,Not Significant
ENSMUSG00000064127,-0.10596729397773252,0.32330218633470453,1.0,Not Significant
ENSMUSG00000064128,-0.07607176973757301,0.3917911162732388,1.0,Not Significant
ENSMUSG00000064137,-0.001036664196756661,0.9158975807776388,1.0,Not Significant
ENSMUSG00000064138,-0.010429093068472284,0.9483413327329282,1.0,Not Significant
ENSMUSG00000064140,0.058907127325967555,0.06385849946132231,1.0,Not Significant
ENSMUSG00000064141,0.009804702130738807,0.9422205620679556,1.0,Not Significant
ENSMUSG00000064145,-0.022896472692356618,0.6953350425345899,1.0,Not Significant
ENSMUSG00000064147,-0.10282484606220921,0.765161753227886,1.0,Not Significant
ENSMUSG00000064158,-0.03786003013750716,0.7506198094450527,1.0,Not Significant
ENSMUSG00000064177,-0.15649819543934396,0.39126871165981436,1.0,Not Significant
ENSMUSG00000064179,0.1276476046673567,0.7354395481541621,1.0,Not Significant
ENSMUSG00000064181,0.007186818987177546,0.9628789423542937,1.0,Not Significant
ENSMUSG00000064193,-0.007006948446108073,0.8611397227397433,1.0,Not Significant
ENSMUSG00000064194,-0.013351985591330271,0.3345536359707274,1.0,Not Significant
ENSMUSG00000064202,0.24765350393468744,0.023724003789565785,1.0,Not Significant
ENSMUSG00000064208,-0.015242733551935922,0.7969662939719453,1.0,Not Significant
ENSMUSG00000064210,0.04219833842288345,0.8083037104847627,1.0,Not Significant
ENSMUSG00000064215,-0.08324892434594133,0.7178606348500618,1.0,Not Significant
ENSMUSG00000064220,0.2411277633303694,0.2735826628805103,1.0,Not Significant
ENSMUSG00000064223,0.00396757712611856,0.4674018769673771,1.0,Not Significant
ENSMUSG00000064224,-0.006262638487685828,0.1744249643788472,1.0,Not Significant
ENSMUSG00000064225,-0.08128487855710897,0.8336285917877593,1.0,Not Significant
ENSMUSG00000064246,0.2688768489930826,0.3820696521580267,1.0,Not Significant
ENSMUSG00000064247,0.026903367793013166,0.8449354645008823,1.0,Not Significant
ENSMUSG00000064254,-0.04985752188140058,0.8427889155467421,1.0,Not Significant
ENSMUSG00000064262,-0.03505448752428286,0.8142517792605012,1.0,Not Significant
ENSMUSG00000064263,0.0035164916566981716,0.8155765997596306,1.0,Not Significant
ENSMUSG00000064264,-0.015100016880901401,0.8466590493046383,1.0,Not Significant
ENSMUSG00000064267,-0.1513357686478436,0.7335829038578732,1.0,Not Significant
ENSMUSG00000064272,0.0002730622652690057,0.96834815308061,1.0,Not Significant
ENSMUSG00000064280,0.3852938603519602,0.0012161193775978804,0.8245022063744049,Not Significant
ENSMUSG00000064281,0.05846360593462091,0.13578685948485716,1.0,Not Significant
ENSMUSG00000064284,0.1997889148584795,0.400562091533458,1.0,Not Significant
ENSMUSG00000064288,0.08464991761526827,0.25826364132551943,1.0,Not Significant
ENSMUSG00000064289,-0.2767840381374498,0.21081313938623447,1.0,Not Significant
ENSMUSG00000064293,-0.1812987084080111,0.21502435954144816,1.0,Not Significant
ENSMUSG00000064294,0.12989407401607345,0.22973130923129265,1.0,Not Significant
ENSMUSG00000064299,0.0031712539320000346,0.600181600300392,1.0,Not Significant
ENSMUSG00000064302,0.013044686843167952,0.9096486390835103,1.0,Not Significant
ENSMUSG00000064307,0.33595690226976593,0.2069252856053784,1.0,Not Significant
ENSMUSG00000064308,0.034291852615814744,0.25398135825183854,1.0,Not Significant
ENSMUSG00000064310,0.13056755752479843,0.06893076270484379,1.0,Not Significant
ENSMUSG00000064317,-0.0014539182808010025,0.8869068826533173,1.0,Not Significant
ENSMUSG00000064325,0.19600825362734842,0.2598099329301511,1.0,Not Significant
ENSMUSG00000064326,0.14662505851048158,0.5742783639175294,1.0,Not Significant
ENSMUSG00000064329,-0.0009673559451776753,0.9747677486864281,1.0,Not Significant
ENSMUSG00000064330,0.3036966809677999,0.019397424129754762,1.0,Not Significant
ENSMUSG00000064337,-0.13103669983902932,0.6437548168656803,1.0,Not Significant
ENSMUSG00000064338,-0.009432453808948141,0.6285163479895444,1.0,Not Significant
ENSMUSG00000064339,-0.1618629444217845,0.6723737011783195,1.0,Not Significant
ENSMUSG00000064340,-0.002639215710274749,0.8789612682390511,1.0,Not Significant
ENSMUSG00000064341,-0.08505618972303353,0.8076095287713292,1.0,Not Significant
ENSMUSG00000064344,-0.010782341818484031,0.8797192113972427,1.0,Not Significant
ENSMUSG00000064345,-0.0724806641206488,0.8169699846427644,1.0,Not Significant
ENSMUSG00000064346,0.030686241161213507,0.07630847418874148,1.0,Not Significant
ENSMUSG00000064348,0.00860455626223542,0.1874524006684539,1.0,Not Significant
ENSMUSG00000064351,-0.10505839927462546,0.778026469694028,1.0,Not Significant
ENSMUSG00000064352,-0.05848529148464805,0.12799058539109834,1.0,Not Significant
ENSMUSG00000064354,0.27477583155597696,0.37140352649715824,1.0,Not Significant
ENSMUSG00000064356,-0.11783164629852472,0.7826466761770379,1.0,Not Significant
ENSMUSG00000064357,0.11708548370825511,0.7728450481955738,1.0,Not Significant
ENSMUSG00000064358,-0.041856063495117724,0.9248773594517071,1.0,Not Significant
ENSMUSG00000064360,0.21337150250991055,0.5904975391029983,1.0,Not Significant
ENSMUSG00000064363,-0.06469646127338358,0.8471119606868102,1.0,Not Significant
ENSMUSG00000064364,0.004233958780640052,0.6791344618509949,1.0,Not Significant
ENSMUSG00000064367,-0.01765383717228275,0.9503924564942651,1.0,Not Significant
ENSMUSG00000064368,-0.36511867779905494,0.45528746741823056,1.0,Not Significant
ENSMUSG00000064369,-0.012527422149681642,0.11668655668288228,1.0,Not Significant
ENSMUSG00000064370,-0.08198716398952044,0.8064117055636889,1.0,Not Significant
ENSMUSG00000064372,-0.004427102808255276,0.6066533865525651,1.0,Not Significant
ENSMUSG00000064373,-0.005831819779229974,0.9714696240847132,1.0,Not Significant
ENSMUSG00000064380,0.06231708148786819,0.9210078218686879,1.0,Not Significant
ENSMUSG00000064382,0.033080420328796656,0.8555230982573717,1.0,Not Significant
ENSMUSG00000064387,0.08005749943556673,0.8840160967714996,1.0,Not Significant
ENSMUSG00000064390,-0.07052717962102276,0.08516904983822753,1.0,Not Significant
ENSMUSG00000064397,-0.0007130121869537154,0.9645169709172912,1.0,Not Significant
ENSMUSG00000064398,0.0034294732948818543,0.4766560288039826,1.0,Not Significant
ENSMUSG00000064400,-0.005827797561708181,0.5177547415948435,1.0,Not Significant
ENSMUSG00000064405,0.16275149093990238,0.7873745142870501,1.0,Not Significant
ENSMUSG00000064409,0.003604685665179447,0.6366580418990946,1.0,Not Significant
ENSMUSG00000064410,0.04040376042399363,0.7466946227034907,1.0,Not Significant
ENSMUSG00000064427,0.09182534014727262,0.6346183007854451,1.0,Not Significant
ENSMUSG00000064437,0.03685406313833328,0.8175174272398279,1.0,Not Significant
ENSMUSG00000064442,-0.0405411633750542,0.6720524538288846,1.0,Not Significant
ENSMUSG00000064450,0.0073204812160827405,0.5827287330572437,1.0,Not Significant
ENSMUSG00000064451,-0.2005933492388272,0.6827992608903237,1.0,Not Significant
ENSMUSG00000064453,-0.18039520200305748,0.27895714842218605,1.0,Not Significant
ENSMUSG00000064493,-0.09457916772775454,0.5965045966939854,1.0,Not Significant
ENSMUSG00000064495,-0.01803092878789969,0.5886404342384399,1.0,Not Significant
ENSMUSG00000064500,0.0002722263878284113,0.9699638559690594,1.0,Not Significant
ENSMUSG00000064512,-0.013160742774007715,0.589115730686355,1.0,Not Significant
ENSMUSG00000064513,0.03276330346105949,0.8501749678982418,1.0,Not Significant
ENSMUSG00000064542,0.015370897316684388,0.5366049040041079,1.0,Not Significant
ENSMUSG00000064553,-0.008137864171531815,0.19269738036323492,1.0,Not Significant
ENSMUSG00000064558,0.08610350935736655,0.5847195750820784,1.0,Not Significant
ENSMUSG00000064563,-0.0646418622669569,0.7890529799427769,1.0,Not Significant
ENSMUSG00000064565,0.008673811684657362,0.7952881428578291,1.0,Not Significant
ENSMUSG00000064580,-0.007211842785805797,0.4809101164505015,1.0,Not Significant
ENSMUSG00000064582,0.04945985627658547,0.6033329594746737,1.0,Not Significant
ENSMUSG00000064585,0.0030169381587306504,0.9461964274449386,1.0,Not Significant
ENSMUSG00000064597,-0.015943017700809966,0.48789657590905244,1.0,Not Significant
ENSMUSG00000064600,-0.03876452785190876,0.7181095742789725,1.0,Not Significant
ENSMUSG00000064602,-0.12236985149541744,0.0962769888281591,1.0,Not Significant
ENSMUSG00000064604,-0.01250223110079629,0.9660809331787221,1.0,Not Significant
ENSMUSG00000064605,-0.002712815577851503,0.8650412971809471,1.0,Not Significant
ENSMUSG00000064609,0.004505233108160971,0.894848588314843,1.0,Not Significant
ENSMUSG00000064620,0.015886031496730603,0.6723901761495519,1.0,Not Significant
ENSMUSG00000064634,-0.07866394081212058,0.5158210587388815,1.0,Not Significant
ENSMUSG00000064637,0.011252682690917903,0.49111296334119015,1.0,Not Significant
ENSMUSG00000064647,-0.004980507947810747,0.8037032594243064,1.0,Not Significant
ENSMUSG00000064648,-0.02312360605386357,0.5374463130288769,1.0,Not Significant
ENSMUSG00000064655,0.0035362956715392357,0.9885531313895015,1.0,Not Significant
ENSMUSG00000064666,-0.0617424940971264,0.5313674421030559,1.0,Not Significant
ENSMUSG00000064672,-0.0030818721286034346,0.7068994829483413,1.0,Not Significant
ENSMUSG00000064682,0.011101379640014286,0.9222044184465542,1.0,Not Significant
ENSMUSG00000064694,0.06796299789554372,0.589549635512516,1.0,Not Significant
ENSMUSG00000064702,-0.08808026699756333,0.7854467470027773,1.0,Not Significant
ENSMUSG00000064719,-0.028052226179312446,0.08142623282761084,1.0,Not Significant
ENSMUSG00000064724,0.013764256756726212,0.9020518981783026,1.0,Not Significant
ENSMUSG00000064738,0.05469610883731476,0.032736360999976795,1.0,Not Significant
ENSMUSG00000064751,0.07250727464948215,0.2615786042178046,1.0,Not Significant
ENSMUSG00000064767,-0.024191806724772273,0.1242430986688223,1.0,Not Significant
ENSMUSG00000064768,-0.008949049270436809,0.5689871393455093,1.0,Not Significant
ENSMUSG00000064778,0.0006521976366063061,0.9067320780771237,1.0,Not Significant
ENSMUSG00000064791,0.0032954627569127537,0.956513498546075,1.0,Not Significant
ENSMUSG00000064796,0.0004890121254062518,0.9974976087586779,1.0,Not Significant
ENSMUSG00000064798,-0.006944838249630579,0.35007247222554294,1.0,Not Significant
ENSMUSG00000064816,-0.25333377209664143,0.05644390440601879,1.0,Not Significant
ENSMUSG00000064823,-0.002671810303544117,0.9049157209461816,1.0,Not Significant
ENSMUSG00000064829,-0.002036559231833608,0.9197218073710096,1.0,Not Significant
ENSMUSG00000064833,0.030541323440630944,0.43387946145644907,1.0,Not Significant
ENSMUSG00000064837,-0.017361889134436672,0.34912415260154805,1.0,Not Significant
ENSMUSG00000064841,-0.02851954144417368,0.8840889030387502,1.0,Not Significant
ENSMUSG00000064844,-0.03264843084451147,0.6335873425734966,1.0,Not Significant
ENSMUSG00000064851,0.006252971431776005,0.12896734305412422,1.0,Not Significant
ENSMUSG00000064853,0.2607033746316496,0.3147301988592366,1.0,Not Significant
ENSMUSG00000064856,-0.13718770691419913,0.7068886599259079,1.0,Not Significant
ENSMUSG00000064858,0.003895427249817715,0.9143425095809106,1.0,Not Significant
ENSMUSG00000064859,-0.02438448981642994,0.04612270883770009,1.0,Not Significant
ENSMUSG00000064867,0.003986307615505684,0.4336978897893319,1.0,Not Significant
ENSMUSG00000064880,-0.05086633041517685,0.4947289215058459,1.0,Not Significant
ENSMUSG00000064890,-0.003387864368407583,0.6351889706151768,1.0,Not Significant
ENSMUSG00000064899,-0.0429792324737015,0.8901329229603858,1.0,Not Significant
ENSMUSG00000064901,0.01906688023561176,0.8762593738692209,1.0,Not Significant
ENSMUSG00000064923,0.015027537951997683,0.3850250791417309,1.0,Not Significant
ENSMUSG00000064925,-0.12644449029789873,0.2844382238666874,1.0,Not Significant
ENSMUSG00000064927,-0.051443622012691516,0.10068044271538137,1.0,Not Significant
ENSMUSG00000064936,-0.018499878180192258,0.3605068543473341,1.0,Not Significant
ENSMUSG00000064941,0.04000408127537969,0.4432600885919933,1.0,Not Significant
ENSMUSG00000064945,-0.14415464838195113,0.6229542799428445,1.0,Not Significant
ENSMUSG00000064949,-0.030803456212684988,0.8116075367065696,1.0,Not Significant
ENSMUSG00000064966,0.08675271718074118,0.7703755868370635,1.0,Not Significant
ENSMUSG00000064968,0.03690935055686442,0.47543555522599035,1.0,Not Significant
ENSMUSG00000064981,0.03285474271970612,0.8368134484802257,1.0,Not Significant
ENSMUSG00000064982,0.01449482199926881,0.3050557714434433,1.0,Not Significant
ENSMUSG00000064994,-0.09694536980382251,0.6433691211446384,1.0,Not Significant
ENSMUSG00000064995,0.010476230468679876,0.770782028209047,1.0,Not Significant
ENSMUSG00000064999,0.01045424604637496,0.9155315419866203,1.0,Not Significant
ENSMUSG00000065016,-0.21290292473169492,0.3454463054642377,1.0,Not Significant
ENSMUSG00000065017,-0.00479374955838624,0.7771101875086519,1.0,Not Significant
ENSMUSG00000065018,-0.03558122061611852,0.36977159803376525,1.0,Not Significant
ENSMUSG00000065034,-0.003387864368407583,0.6351889706151768,1.0,Not Significant
ENSMUSG00000065036,0.08193987541494052,0.6530167961240981,1.0,Not Significant
ENSMUSG00000065037,0.15689467366087406,0.5969335279337513,1.0,Not Significant
ENSMUSG00000065041,0.0800225401396053,0.6848444907010465,1.0,Not Significant
ENSMUSG00000065045,-0.013727986119430751,0.44109000577286206,1.0,Not Significant
ENSMUSG00000065049,0.009293705797615917,0.6787723565552846,1.0,Not Significant
ENSMUSG00000065050,-0.008626416947890176,0.20037674565002966,1.0,Not Significant
ENSMUSG00000065061,-0.055488179640018884,0.360097850004514,1.0,Not Significant
ENSMUSG00000065072,0.003877614005983094,0.42764053636613053,1.0,Not Significant
ENSMUSG00000065086,0.0,,1.0,Not Significant
ENSMUSG00000065087,-0.041610682601477045,0.8206244608808808,1.0,Not Significant
ENSMUSG00000065089,-0.08698753397643766,0.4922537050063587,1.0,Not Significant
ENSMUSG00000065097,0.06208033852737088,0.47868952803159426,1.0,Not Significant
ENSMUSG00000065100,0.009505873958144825,0.6943423609211301,1.0,Not Significant
ENSMUSG00000065105,0.0021848796819172733,0.9934825128354583,1.0,Not Significant
ENSMUSG00000065110,0.013188740808403529,0.17554204222570058,1.0,Not Significant
ENSMUSG00000065118,0.04007546195531364,0.8058510078805146,1.0,Not Significant
ENSMUSG00000065124,-0.06910910292338503,0.011733753073279816,1.0,Not Significant
ENSMUSG00000065126,-0.12534248043171115,0.44829731674283724,1.0,Not Significant
ENSMUSG00000065145,-0.05348723196083238,0.7953873588305385,1.0,Not Significant
ENSMUSG00000065147,0.011218544307291634,0.9001019515047499,1.0,Not Significant
ENSMUSG00000065158,0.0026978344579005123,0.9161261363169466,1.0,Not Significant
ENSMUSG00000065176,-0.018129226315032554,0.924236632234734,1.0,Not Significant
ENSMUSG00000065191,-0.0013596066812753688,0.9688239311072264,1.0,Not Significant
ENSMUSG00000065196,-0.00799322477729512,0.6407372637091389,1.0,Not Significant
ENSMUSG00000065200,0.0,,1.0,Not Significant
ENSMUSG00000065208,-0.2589604384166013,0.5224261299072641,1.0,Not Significant
ENSMUSG00000065219,0.03996185060387836,0.6902688657645984,1.0,Not Significant
ENSMUSG00000065226,-0.15423234330567226,0.5297393655154564,1.0,Not Significant
ENSMUSG00000065232,-0.1254539708569391,0.7263769561204987,1.0,Not Significant
ENSMUSG00000065251,-0.06014293965862727,0.8318779842417545,1.0,Not Significant
ENSMUSG00000065254,0.00794582566146813,0.3528296686901322,1.0,Not Significant
ENSMUSG00000065259,-0.04419256489697232,0.8167405703032592,1.0,Not Significant
ENSMUSG00000065262,0.01895123776994048,0.41071477096181874,1.0,Not Significant
ENSMUSG00000065265,-0.0039659000767126185,0.8054762549697092,1.0,Not Significant
ENSMUSG00000065272,-0.005250818635046117,0.8584537595730384,1.0,Not Significant
ENSMUSG00000065273,-0.0052194568493825755,0.8473181294822478,1.0,Not Significant
ENSMUSG00000065280,-0.004280328844154555,0.8040478511085711,1.0,Not Significant
ENSMUSG00000065281,0.0008878546814591066,0.9359985329330038,1.0,Not Significant
ENSMUSG00000065282,0.0011667514670882521,0.30505577144344337,1.0,Not Significant
ENSMUSG00000065287,-0.051317064256500095,0.5407524723287016,1.0,Not Significant
ENSMUSG00000065289,0.012215380141815946,0.8273873378673375,1.0,Not Significant
ENSMUSG00000065295,0.01895585209335794,0.7444114714665687,1.0,Not Significant
ENSMUSG00000065298,0.0171533443832063,0.6695996922296875,1.0,Not Significant
ENSMUSG00000065304,-0.09218338885853206,0.4130550937678594,1.0,Not Significant
ENSMUSG00000065315,0.0,,1.0,Not Significant
ENSMUSG00000065327,-0.03472532898914147,0.13418588371026144,1.0,Not Significant
ENSMUSG00000065336,-0.044012760691444885,0.8475640510432213,1.0,Not Significant
ENSMUSG00000065343,-0.002568039009831216,0.5986842908232981,1.0,Not Significant
ENSMUSG00000065344,0.058170402756632565,0.028104012275448308,1.0,Not Significant
ENSMUSG00000065353,0.07536611682426209,0.8879794553570548,1.0,Not Significant
ENSMUSG00000065362,-0.025717305767909815,0.771663674630504,1.0,Not Significant
ENSMUSG00000065371,-0.02083409617024507,0.536739289494099,1.0,Not Significant
ENSMUSG00000065374,-0.0259282970540655,0.0537809454654102,1.0,Not Significant
ENSMUSG00000065378,-0.0005320025179467247,0.951571410049604,1.0,Not Significant
ENSMUSG00000065434,-0.00047950772639145794,0.9798060761606755,1.0,Not Significant
ENSMUSG00000065463,0.0007585636873494034,0.9797621551192727,1.0,Not Significant
ENSMUSG00000065591,-0.0010079783670929512,0.9137534119940336,1.0,Not Significant
ENSMUSG00000065603,0.001048338914719879,0.951357410304585,1.0,Not Significant
ENSMUSG00000065628,-0.0032308134135210498,0.9642567138995322,1.0,Not Significant
ENSMUSG00000065629,-0.015989533808124984,0.4938520935870716,1.0,Not Significant
ENSMUSG00000065635,0.0010120131100601441,0.9035416009283734,1.0,Not Significant
ENSMUSG00000065637,-0.04891108058447058,0.8073413478569984,1.0,Not Significant
ENSMUSG00000065640,0.0010120131100601441,0.9035416009283734,1.0,Not Significant
ENSMUSG00000065642,0.027619357234703767,0.7475100196483526,1.0,Not Significant
ENSMUSG00000065647,0.007231517162607578,0.2345275101034426,1.0,Not Significant
ENSMUSG00000065649,-0.11647264426307657,0.5624166488897773,1.0,Not Significant
ENSMUSG00000065653,0.06967578315588652,0.5544702570880534,1.0,Not Significant
ENSMUSG00000065663,-0.007084957603670939,0.8119570093624392,1.0,Not Significant
ENSMUSG00000065664,0.006876378187329855,0.3050557714434433,1.0,Not Significant
ENSMUSG00000065669,-0.0063208838884838,0.844820974879761,1.0,Not Significant
ENSMUSG00000065680,-0.009343655250545023,0.4662099029680514,1.0,Not Significant
ENSMUSG00000065686,0.07914241704431513,0.7249798829619174,1.0,Not Significant
ENSMUSG00000065687,-0.001773132334428329,0.9832485715663704,1.0,Not Significant
ENSMUSG00000065692,0.006111528910896007,0.12855643227698105,1.0,Not Significant
ENSMUSG00000065701,-0.028767007780790443,0.9463337604268063,1.0,Not Significant
ENSMUSG00000065725,-0.13780816634791448,0.4101722568896934,1.0,Not Significant
ENSMUSG00000065728,-0.03707510164073485,0.5843291781577783,1.0,Not Significant
ENSMUSG00000065734,0.07134114764445876,0.527879235322598,1.0,Not Significant
ENSMUSG00000065738,-0.023447648199816595,0.3093712293020995,1.0,Not Significant
ENSMUSG00000065750,-0.019141614253522343,0.8062125397060824,1.0,Not Significant
ENSMUSG00000065764,0.005221853437543347,0.8484206299526448,1.0,Not Significant
ENSMUSG00000065767,-0.07607214078700686,0.8151015488394167,1.0,Not Significant
ENSMUSG00000065770,-0.01604079703979257,0.19103337908297174,1.0,Not Significant
ENSMUSG00000065773,0.23692782496337572,0.43404273163767004,1.0,Not Significant
ENSMUSG00000065778,0.07403844175460073,0.8523776103359401,1.0,Not Significant
ENSMUSG00000065789,0.016057080118982252,0.11812885838659129,1.0,Not Significant
ENSMUSG00000065792,-0.007000145296907366,0.5371637273528503,1.0,Not Significant
ENSMUSG00000065799,-0.010296423657982057,0.7000100148564672,1.0,Not Significant
ENSMUSG00000065803,-0.008324162505689367,0.08174880064427473,1.0,Not Significant
ENSMUSG00000065808,-0.021271762736606678,0.6602597623673845,1.0,Not Significant
ENSMUSG00000065817,0.09045321521236083,0.27830609941921797,1.0,Not Significant
ENSMUSG00000065818,0.005147920131259011,0.848449153369294,1.0,Not Significant
ENSMUSG00000065820,-0.14143742036064788,0.5966071690631907,1.0,Not Significant
ENSMUSG00000065822,-0.0474401378597884,0.7976877146211713,1.0,Not Significant
ENSMUSG00000065824,0.06339919400929217,0.5295658755640393,1.0,Not Significant
ENSMUSG00000065836,0.029569117356383328,0.08321913354391074,1.0,Not Significant
ENSMUSG00000065840,0.001110151278378426,0.7596257857036943,1.0,Not Significant
ENSMUSG00000065845,-0.06585868489408539,0.28859015604895977,1.0,Not Significant
ENSMUSG00000065847,-0.01884532400124123,0.15844113776921864,1.0,Not Significant
ENSMUSG00000065862,-0.036210508604200164,0.7708720219928149,1.0,Not Significant
ENSMUSG00000065870,-0.01580902272732221,0.9797554264257337,1.0,Not Significant
ENSMUSG00000065876,-0.026836188631937288,0.36679750282726276,1.0,Not Significant
ENSMUSG00000065878,-0.0021353572371989663,0.8467561482358452,1.0,Not Significant
ENSMUSG00000065883,0.004712152134158716,0.8308529993328115,1.0,Not Significant
ENSMUSG00000065899,0.0005791051544641879,0.993071714678864,1.0,Not Significant
ENSMUSG00000065905,0.009330222203939914,0.2907383645935172,1.0,Not Significant
ENSMUSG00000065911,0.18608349947159641,0.4252474713072548,1.0,Not Significant
ENSMUSG00000065913,-0.0046763971851259654,0.773157265659492,1.0,Not Significant
ENSMUSG00000065934,-0.0262267787921187,0.44538591869796273,1.0,Not Significant
ENSMUSG00000065939,0.014964154205739728,0.5248398385758686,1.0,Not Significant
ENSMUSG00000065944,-0.08078639993701309,0.8065260388962863,1.0,Not Significant
ENSMUSG00000065947,0.2117170963665913,0.6250966920746734,1.0,Not Significant
ENSMUSG00000065952,0.08188635581678022,0.07477248722881713,1.0,Not Significant
ENSMUSG00000065954,0.16273507647050778,0.32846908017076315,1.0,Not Significant
ENSMUSG00000065968,-0.01765550802566086,0.2567417543890032,1.0,Not Significant
ENSMUSG00000065979,0.07146327645905615,0.22253091171051406,1.0,Not Significant
ENSMUSG00000065987,-0.7876292739553947,0.008388155349217686,1.0,Not Significant
ENSMUSG00000065990,0.12430622737224795,0.696367091660806,1.0,Not Significant
ENSMUSG00000065999,-0.06597378410469648,0.2625839145448381,1.0,Not Significant
ENSMUSG00000066000,-0.13710133716429906,0.6084268905057987,1.0,Not Significant
ENSMUSG00000066007,0.01189259466401843,0.7780251555918057,1.0,Not Significant
ENSMUSG00000066009,-0.2458022032774454,0.1954913838019206,1.0,Not Significant
ENSMUSG00000066026,0.05891476345925106,0.8129851145675294,1.0,Not Significant
ENSMUSG00000066027,0.009159693661413825,0.33689636893278263,1.0,Not Significant
ENSMUSG00000066036,0.1394788148852104,0.7372374159602941,1.0,Not Significant
ENSMUSG00000066037,0.11326907820801413,0.3125198817682889,1.0,Not Significant
ENSMUSG00000066042,0.09322684813534687,0.5931575887815561,1.0,Not Significant
ENSMUSG00000066043,0.04100506924975367,0.8026559754814905,1.0,Not Significant
ENSMUSG00000066057,0.04342783504785075,0.7094462324202615,1.0,Not Significant
ENSMUSG00000066058,0.011758997875229188,0.8162394780180894,1.0,Not Significant
ENSMUSG00000066060,0.017765791430129636,0.19019452215780552,1.0,Not Significant
ENSMUSG00000066068,0.0028948211306090987,0.8465552615828135,1.0,Not Significant
ENSMUSG00000066071,0.014329180367643485,0.42635683988959383,1.0,Not Significant
ENSMUSG00000066072,0.05373825205627549,0.3382378317893907,1.0,Not Significant
ENSMUSG00000066090,-0.012713063474478231,0.8098308434573195,1.0,Not Significant
ENSMUSG00000066108,0.9630594899312328,0.1705439214646392,1.0,Not Significant
ENSMUSG00000066113,0.04937271049092207,0.7856931375316873,1.0,Not Significant
ENSMUSG00000066116,0.012968191084026852,0.36263402457443983,1.0,Not Significant
ENSMUSG00000066122,0.020075153996994645,0.5291228419549798,1.0,Not Significant
ENSMUSG00000066129,0.5021977512436222,0.19319644894866883,1.0,Not Significant
ENSMUSG00000066141,0.012088203129153634,0.5131460014963076,1.0,Not Significant
ENSMUSG00000066148,0.09098152967999251,0.30553300762842267,1.0,Not Significant
ENSMUSG00000066149,0.005774157064962537,0.9152509763978057,1.0,Not Significant
ENSMUSG00000066150,0.06586331641623833,0.5115677649811723,1.0,Not Significant
ENSMUSG00000066151,0.09424892413826491,0.5394828424635636,1.0,Not Significant
ENSMUSG00000066152,0.005480008427219296,0.9739865161506502,1.0,Not Significant
ENSMUSG00000066153,-0.030528488534071335,0.10573802939810682,1.0,Not Significant
ENSMUSG00000066154,-0.03396228490808506,0.909519261586575,1.0,Not Significant
ENSMUSG00000066158,0.07906970737246169,0.3504273966523953,1.0,Not Significant
ENSMUSG00000066170,-0.21958857686020994,0.3556126372638351,1.0,Not Significant
ENSMUSG00000066175,0.0380454282218583,0.6465574065880151,1.0,Not Significant
ENSMUSG00000066176,0.021474282682138232,0.18125218817721264,1.0,Not Significant
ENSMUSG00000066178,0.07831127308076391,0.3624126844371658,1.0,Not Significant
ENSMUSG00000066180,-0.03846246760039905,0.041064844234384536,1.0,Not Significant
ENSMUSG00000066191,0.22089612508398337,0.46687999990628015,1.0,Not Significant
ENSMUSG00000066196,0.5005973231919898,0.1220216636438982,1.0,Not Significant
ENSMUSG00000066224,-0.008834625562060367,0.5436602922150807,1.0,Not Significant
ENSMUSG00000066232,-0.16935627310072832,0.37529371764388797,1.0,Not Significant
ENSMUSG00000066233,0.020620536261822586,0.8539330050691125,1.0,Not Significant
ENSMUSG00000066235,0.16258732741407678,0.65080342557104,1.0,Not Significant
ENSMUSG00000066245,-0.00948005056549071,0.39194287461572697,1.0,Not Significant
ENSMUSG00000066258,0.010625157548320274,0.9204008787647097,1.0,Not Significant
ENSMUSG00000066263,-0.0010700094249422865,0.9737667245883891,1.0,Not Significant
ENSMUSG00000066268,-0.002891956633032785,0.3574487985474749,1.0,Not Significant
ENSMUSG00000066270,-0.0469803654618844,0.2665732888450987,1.0,Not Significant
ENSMUSG00000066278,0.03439957993475584,0.8851873539575907,1.0,Not Significant
ENSMUSG00000066279,0.15792775167258544,0.08559551880732319,1.0,Not Significant
ENSMUSG00000066306,0.24492359521251839,0.5272564866146108,1.0,Not Significant
ENSMUSG00000066315,-0.06511828345287385,0.5973258972967364,1.0,Not Significant
ENSMUSG00000066319,0.139349290897258,0.5004741005606166,1.0,Not Significant
ENSMUSG00000066324,0.009371585754927914,0.9498177282200494,1.0,Not Significant
ENSMUSG00000066357,0.46161208534516707,0.37691456289582403,1.0,Not Significant
ENSMUSG00000066361,-0.18120106776955192,0.33438281129467573,1.0,Not Significant
ENSMUSG00000066362,-0.0008402677769707295,0.9767038357698979,1.0,Not Significant
ENSMUSG00000066363,-0.09231213786729997,0.751017220963477,1.0,Not Significant
ENSMUSG00000066364,-0.06971855178634562,0.07394371949601501,1.0,Not Significant
ENSMUSG00000066366,0.3353793220444972,0.21533248369514202,1.0,Not Significant
ENSMUSG00000066368,-0.034137592514717215,0.11149622424258251,1.0,Not Significant
ENSMUSG00000066372,-0.002952365460100064,0.357448798547475,1.0,Not Significant
ENSMUSG00000066382,-0.005445684138339797,0.41253814522865206,1.0,Not Significant
