ENSEMBL,log2FoldChange,padj,significance
ENSMUSG00000002329,-0.215607867063404,0.134618103861169,Not Significant
ENSMUSG00000002332,0.007410196295834,0.994749606199476,Not Significant
ENSMUSG00000002342,-0.0409132774339005,0.961181353479659,Not Significant
ENSMUSG00000002343,-0.118379101610031,0.800379424570738,Not Significant
ENSMUSG00000002345,0.0597470079372446,0.948764348832047,Not Significant
ENSMUSG00000002346,0.114529954059634,0.514025211255837,Not Significant
ENSMUSG00000002365,-0.0021488292126166,0.998709717183156,Not Significant
ENSMUSG00000002372,-0.0877222403871434,0.785654148428121,Not Significant
ENSMUSG00000002379,-0.105379897320458,0.787326887765918,Not Significant
ENSMUSG00000002393,0.0461718074487416,0.948613900030252,Not Significant
ENSMUSG00000002395,-0.0013311331702645,0.999356808954117,Not Significant
ENSMUSG00000002396,0.212998520115765,0.756259498919741,Not Significant
ENSMUSG00000002409,-0.0971539800067427,0.944508087805909,Not Significant
ENSMUSG00000002413,0.0879565990161816,0.856991180813647,Not Significant
ENSMUSG00000002416,-0.118493772743325,0.778097214317684,Not Significant
ENSMUSG00000002428,0.222341124583081,0.707777042946943,Not Significant
ENSMUSG00000002455,0.0855798697917271,0.792919950500714,Not Significant
ENSMUSG00000002458,-0.281489860602407,0.749346723419323,Not Significant
ENSMUSG00000002475,-0.32681579894607,0.879327560804414,Not Significant
ENSMUSG00000002477,0.106783810474742,0.871527815561423,Not Significant
ENSMUSG00000002486,0.350510882011553,0.407791474086453,Not Significant
ENSMUSG00000002489,0.317375886327065,0.232424830023585,Not Significant
ENSMUSG00000002496,0.022028785122633,0.972772595358091,Not Significant
ENSMUSG00000002500,-0.0703963204519919,0.807335370151731,Not Significant
ENSMUSG00000002504,0.123343973941739,0.908476560133598,Not Significant
ENSMUSG00000002524,0.0044720176091714,0.994749606199476,Not Significant
ENSMUSG00000002546,-0.0157916676316758,0.980786565445941,Not Significant
ENSMUSG00000002550,-0.0550447005407047,0.948297773907842,Not Significant
ENSMUSG00000002565,0.0910917405100311,0.946586419073772,Not Significant
ENSMUSG00000002578,-0.810443206274436,0.627886476566158,Not Significant
ENSMUSG00000002580,-0.139940320035326,0.729171435878619,Not Significant
ENSMUSG00000002588,0.805295613128296,0.743390110058066,Not Significant
ENSMUSG00000002602,0.159422889706816,0.650587149998794,Not Significant
ENSMUSG00000002603,0.0995859149606165,0.909735809261132,Not Significant
ENSMUSG00000002608,-0.0304716766334196,0.943842199183192,Not Significant
ENSMUSG00000002617,0.0557318134118735,0.98269504294537,Not Significant
ENSMUSG00000002625,0.0932691337425201,0.794640901470212,Not Significant
ENSMUSG00000002635,-0.0368928844531549,0.966999037714014,Not Significant
ENSMUSG00000002658,-0.0868754168120001,0.784435702868059,Not Significant
ENSMUSG00000002660,0.0592044625827936,0.923143382324165,Not Significant
ENSMUSG00000002661,-0.116467954065914,0.883555324976114,Not Significant
ENSMUSG00000002668,0.325636587332297,0.896275048733385,Not Significant
ENSMUSG00000002679,0.0730709966540915,0.943842199183192,Not Significant
ENSMUSG00000002688,-0.0830879521763823,0.958930223539126,Not Significant
ENSMUSG00000002699,-0.243429303625002,0.896275048733385,Not Significant
ENSMUSG00000002718,0.0165051856497984,0.980786565445941,Not Significant
ENSMUSG00000002728,-0.0769885143514009,0.819730724720129,Not Significant
ENSMUSG00000002731,-0.255243678324447,0.777491421408544,Not Significant
ENSMUSG00000002732,0.040918374483653,0.982244592875807,Not Significant
ENSMUSG00000002733,0.0373845246324362,0.96908277607591,Not Significant
ENSMUSG00000002741,-0.0740856182396491,0.816033880961752,Not Significant
ENSMUSG00000002748,0.0868399836791664,0.726023077402687,Not Significant
ENSMUSG00000002763,0.0157636656717113,0.981833641888218,Not Significant
ENSMUSG00000002767,-0.0433874220084784,0.948003043489009,Not Significant
ENSMUSG00000002768,-0.074459420135484,0.868494123130044,Not Significant
ENSMUSG00000002769,0.38357169092212,0.942509641435719,Not Significant
ENSMUSG00000002778,0.057847421556846,0.906827433277168,Not Significant
ENSMUSG00000002781,-0.0348156151086174,0.954307926730781,Not Significant
ENSMUSG00000002797,-0.144825467669201,0.909690685356927,Not Significant
ENSMUSG00000002799,-0.0357357937277872,0.965349924152496,Not Significant
ENSMUSG00000002803,-0.0249520934838913,0.978000642357224,Not Significant
ENSMUSG00000002804,-0.429699087525531,0.390416124471658,Not Significant
ENSMUSG00000002808,0.0475530992521652,0.932993562073794,Not Significant
ENSMUSG00000002812,0.0402749963899886,0.929814590249391,Not Significant
ENSMUSG00000002814,0.149921527215819,0.706101278198706,Not Significant
ENSMUSG00000002820,-0.123779450628914,0.564964800052474,Not Significant
ENSMUSG00000002825,0.0329805917592483,0.983768827957894,Not Significant
ENSMUSG00000002831,0.0775786310046228,0.930871940399262,Not Significant
ENSMUSG00000002833,0.023929818762918,0.966999037714014,Not Significant
ENSMUSG00000002835,0.124636828076095,0.943842199183192,Not Significant
ENSMUSG00000002844,-0.157789540915324,0.26447218914303,Not Significant
ENSMUSG00000002845,0.316153241314276,0.107713268710413,Not Significant
ENSMUSG00000002846,-0.146855507713143,0.640785050788706,Not Significant
ENSMUSG00000002847,0.0066461329913012,0.998709717183156,Not Significant
ENSMUSG00000002870,-0.0937538256924772,0.816033880961752,Not Significant
ENSMUSG00000002871,0.0795215572955264,0.927023533560427,Not Significant
ENSMUSG00000002881,-0.0268194757405176,0.98269504294537,Not Significant
ENSMUSG00000002885,-0.0322699125989754,0.958003170035251,Not Significant
