ENSEMBL,log2FoldChange,padj,significance
ENSMUSG00000001507,-0.102571131376112,0.666916051016605,Not Significant
ENSMUSG00000001508,0.605552625375587,0.552892894873284,Not Significant
ENSMUSG00000001517,-0.351429381510734,0.395348475734036,Not Significant
ENSMUSG00000001518,-0.0161006108847844,0.960296530366138,Not Significant
ENSMUSG00000001520,-0.226219202207875,0.368917082098524,Not Significant
ENSMUSG00000001521,0.099330723753505,0.634548507259921,Not Significant
ENSMUSG00000001524,-0.0454572967662276,0.891216563668831,Not Significant
ENSMUSG00000001525,0.0037822134643254,0.994889541235983,Not Significant
ENSMUSG00000001542,0.204011392783835,0.234129404223157,Not Significant
ENSMUSG00000001552,0.0256543082129309,0.949101585461014,Not Significant
ENSMUSG00000001555,0.091542998401858,0.884424017194035,Not Significant
ENSMUSG00000001569,0.108219963838245,0.74502886764093,Not Significant
ENSMUSG00000001576,0.073435624499235,0.560465473424698,Not Significant
ENSMUSG00000001583,0.272849681460187,0.739585600654142,Not Significant
ENSMUSG00000001604,0.546813881056888,0.201861132121278,Not Significant
ENSMUSG00000001627,-0.0400734423360782,0.952712814057626,Not Significant
ENSMUSG00000001630,0.0072688226120566,0.984895432114473,Not Significant
ENSMUSG00000001632,0.009198715501001,0.968763736919602,Not Significant
ENSMUSG00000001642,-0.0488348223756965,0.893615342039443,Not Significant
ENSMUSG00000001663,0.0840938818861053,0.823274115923889,Not Significant
ENSMUSG00000001665,0.0699465578461818,0.734636132029717,Not Significant
ENSMUSG00000001666,0.144556382704902,0.46645554759802,Not Significant
ENSMUSG00000001672,0.144648445068615,0.470815400208081,Not Significant
ENSMUSG00000001674,0.0533559967421949,0.805923685888774,Not Significant
ENSMUSG00000001687,0.0011712795277343,0.996499365183595,Not Significant
ENSMUSG00000001700,0.128430253750663,0.560465473424698,Not Significant
ENSMUSG00000001707,-0.0459081689506955,0.928586107475403,Not Significant
ENSMUSG00000001729,0.0619750309145467,0.737043091690357,Not Significant
